,src_id,dest_id,hour,time_taken
1141,333,496,13,100.30368389267535
1142,333,496,14,102.63224287276091
1143,333,496,15,101.46958563745171
1144,333,496,16,102.56100904853304
1145,333,496,17,102.55926619727408
1146,333,496,18,101.75532936431726
1147,333,496,19,102.26040157317325
1148,333,496,20,101.10844200411805
1149,333,496,21,101.44630027059812
1150,333,496,22,101.17570093457944
1151,333,496,23,102.92360060514372
1152,333,498,8,1020.0
1161,333,878,1,161.8465909090909
1162,333,878,2,145.89928057553956
1163,333,878,5,154.04921700223713
1164,333,878,6,165.24135876042908
1165,333,878,7,214.95777219812828
1166,333,878,8,219.33467918897568
1167,333,878,9,196.16811497326202
1168,333,878,10,197.89187720728063
1169,333,878,11,194.02385436283743
1170,333,878,12,195.26876842821503
1171,333,878,13,195.1783489978485
1172,333,878,14,204.0602030101505
1173,333,878,15,215.9495580944169
1174,333,878,16,222.93739673214614
1175,333,878,17,223.0636036344934
1176,333,878,18,223.2337255565902
1177,333,878,19,183.40962533312432
1178,333,878,20,172.5035683699686
1179,333,878,21,169.55678670360112
1180,333,878,22,144.86540628521348
1181,333,878,23,133.42472460220318
1185,362,131,1,156.39958376690947
1186,362,131,2,180.0
1187,362,131,5,160.44444444444446
1188,362,131,6,151.76026823134953
1189,362,131,7,150.86222881513072
1190,362,131,8,151.23209169054442
1191,362,131,9,152.3561430793157
1192,362,131,10,151.38121546961327
1193,362,131,11,149.7006350166314
1194,362,131,12,152.36604455147503
1195,362,131,13,149.94601079784044
1196,362,131,14,151.05719237435008
1197,362,131,15,152.2169587873046
1198,362,131,16,150.3431066749844
1199,362,131,17,151.4308617234469
1200,362,131,18,152.45863344364415
1201,362,131,19,150.0927026384597
1202,362,131,20,152.55415617128463
1203,362,131,21,151.43905635648755
1204,362,131,22,151.27339836540997
1205,362,131,23,151.26108092650844
1207,362,759,1,192.03703703703704
1208,362,759,2,205.71428571428572
1209,362,759,5,180.0
1210,362,759,6,180.0
1211,362,759,7,202.33194075199393
1212,362,759,8,204.06876790830947
1213,362,759,9,204.59016393442624
1214,362,759,10,202.4448897795591
1215,362,759,11,201.80559561580617
1216,362,759,12,201.34010797078437
1217,362,759,13,201.699196326062
1218,362,759,14,201.21881907167668
1219,362,759,15,202.7530164983994
1220,362,759,16,204.34782608695653
1221,362,759,17,203.21296978629329
1222,362,759,18,203.42162915753835
1223,362,759,19,203.87899592362155
1224,362,759,20,183.13868613138686
1225,362,759,21,181.18639599261797
1226,362,759,22,181.1889035667107
1227,362,759,23,181.18639599261797
1229,404,98,1,120.0
1230,404,98,2,120.0
1231,404,98,5,162.2392135445112
1232,404,98,6,163.34600760456274
1233,404,98,7,215.58008075370122
1234,404,98,8,219.36523679642946
1235,404,98,9,224.03065134099617
1236,404,98,10,221.84947491248542
1237,404,98,11,221.26995388435614
1238,404,98,12,222.9274696422711
1239,404,98,13,221.26995388435614
1240,404,98,14,221.78852315758812
1241,404,98,15,218.61174675819984
1242,404,98,16,220.8548268238762
1243,404,98,17,219.7007722007722
1244,404,98,18,220.99487929773227
1245,404,98,19,219.48923076923077
1246,404,98,20,184.01785714285714
1247,404,98,21,167.3829431438127
1248,404,98,22,168.24480369515013
1249,404,98,23,164.00307337687283
1251,404,1199,1,94.32314410480349
1252,404,1199,2,60.0
1253,404,1199,3,60.0
1254,404,1199,6,102.2392135445112
1255,404,1199,7,101.06951871657753
1256,404,1199,8,104.47332043129666
1257,404,1199,9,103.56687898089172
1258,404,1199,10,104.69147894221352
1259,404,1199,11,104.03314917127072
1260,404,1199,12,101.26995388435616
1261,404,1199,13,102.92746964227109
1262,404,1199,14,100.06198347107438
1263,404,1199,15,100.66790352504638
1264,404,1199,16,102.64274886306215
1265,404,1199,17,102.78326996197718
1266,404,1199,18,110.83518107908351
1267,404,1199,19,103.72226198997852
1268,404,1199,20,107.05324783942012
1269,404,1199,21,102.61160714285714
1270,404,1199,22,103.60106585458698
1271,404,1199,23,104.18533991644512
1273,461,141,1,227.8048780487805
1274,461,141,2,180.0
1275,461,141,5,240.0
1276,461,141,6,238.0883417813179
1277,461,141,7,238.10412926391382
1278,461,141,8,237.99544419134395
1279,461,141,9,238.00754716981132
1280,461,141,10,236.65187064045656
1281,461,141,11,237.85365853658536
1282,461,141,12,236.80495356037153
1283,461,141,13,236.65187064045656
1284,461,141,14,237.57464400551217
1285,461,141,15,237.74551665243382
1286,461,141,16,237.88206979542718
1287,461,141,17,237.7290322580645
1288,461,141,18,237.04563650920736
1289,461,141,19,236.63492063492063
1290,461,141,20,236.08488063660477
1291,461,141,21,235.9748427672956
1292,461,141,22,235.78285714285715
1293,461,141,23,235.01622323166774
1306,461,813,6,420.0
1307,461,813,12,360.0
1313,487,498,1,127.5
1314,487,498,2,128.135593220339
1315,487,498,5,120.0
1316,487,498,6,120.0
1317,487,498,7,169.64336661911554
1318,487,498,8,169.84878744650499
1319,487,498,9,148.90190336749635
1320,487,498,10,124.51882845188284
1321,487,498,11,125.26039715249156
1322,487,498,12,126.18346545866365
1323,487,498,13,125.45818060646451
1324,487,498,14,125.53378378378379
1325,487,498,15,124.84472049689441
1326,487,498,16,173.59797297297297
1327,487,498,17,172.79056709713643
1328,487,498,18,172.9608938547486
1329,487,498,19,125.35469107551488
1330,487,498,20,125.01500214316331
1331,487,498,21,126.04651162790698
1332,487,498,22,125.01500214316331
1333,487,498,23,124.5578496299182
1334,487,1002,0,220.60263653483992
1335,487,1002,1,212.70676691729324
1336,487,1002,2,222.56410256410257
1337,487,1002,5,119.82352941176471
1338,487,1002,6,119.67257844474761
1339,487,1002,7,119.72610556348074
1340,487,1002,8,119.72206137811233
1341,487,1002,9,123.7318116975749
1342,487,1002,10,123.96965098634294
1343,487,1002,11,124.38133874239351
1344,487,1002,12,124.96551724137932
1345,487,1002,13,124.82525366403608
1346,487,1002,14,125.70462232243517
1347,487,1002,15,124.69067405355494
1348,487,1002,16,124.21432537479178
1349,487,1002,17,124.13734871939207
1350,487,1002,18,123.6384053902302
1351,487,1002,19,222.04724409448818
1352,487,1002,20,212.4789207419899
1353,487,1002,21,215.0591327201051
1354,487,1002,22,212.5368111064367
1355,487,1002,23,215.0591327201051
1357,491,156,1,120.0
1358,491,156,2,120.0
1359,491,156,5,120.0
1360,491,156,6,120.0
1361,491,156,7,120.0
1362,491,156,8,120.0
1363,491,156,9,120.0
1364,491,156,10,120.0
1365,491,156,11,120.0
1366,491,156,12,120.0
1367,491,156,13,120.0
1368,491,156,14,120.0
1369,491,156,15,120.0
1370,491,156,16,120.0
1371,491,156,17,120.0
1372,491,156,18,120.0
1373,491,156,19,120.0
1374,491,156,20,120.0
1375,491,156,21,120.0
1376,491,156,22,120.0
1377,491,156,23,120.0
1379,491,892,1,113.70229007633588
1380,491,892,2,112.1311475409836
1381,491,892,5,120.0
1382,491,892,6,119.85478015328762
1383,491,892,7,119.82164090368609
1384,491,892,8,120.0
1385,491,892,9,120.0
1386,491,892,10,120.0
1387,491,892,11,120.0
1388,491,892,12,120.0
1389,491,892,13,120.0
1390,491,892,14,120.0
1391,491,892,15,120.0
1392,491,892,16,120.0
1393,491,892,17,120.0
1394,491,892,18,120.0
1395,491,892,19,120.0
1396,491,892,20,120.0
1397,491,892,21,114.08593091828138
1398,491,892,22,114.87516425755585
1399,491,892,23,114.09339503575936
1400,493,494,6,240.0
1401,493,494,10,360.0
1402,493,494,15,360.0
1405,493,863,1,67.1071716357776
1406,493,863,2,68.9010989010989
1407,493,863,3,60.0
1408,493,863,5,60.0
1409,493,863,6,64.62487153134636
1410,493,863,7,60.0
1411,493,863,8,96.13013698630137
1412,493,863,9,99.49387320191795
1413,493,863,10,97.83039647577093
1414,493,863,11,102.19365426695842
1415,493,863,12,100.36229659195578
1416,493,863,13,104.53428201811126
1417,493,863,14,104.89990467111535
1418,493,863,15,104.01614530776993
1419,493,863,16,90.33407572383074
1420,493,863,17,85.12033853477917
1421,493,863,18,79.45280437756497
1422,493,863,19,103.91561981512207
1423,493,863,20,104.69142857142857
1424,493,863,21,105.01537410317731
1425,493,863,22,102.05664194200943
1426,493,863,23,65.73274396463788
1428,493,865,1,120.0
1429,493,865,2,120.0
1430,493,865,4,60.0
1431,493,865,5,115.14799154334038
1432,493,865,6,151.91181536341716
1433,493,865,7,170.164199192463
1434,493,865,8,176.0951385258756
1435,493,865,9,176.9209197980931
1436,493,865,10,162.00337647720877
1437,493,865,11,161.18053375196232
1438,493,865,12,161.61773891317927
1439,493,865,13,162.7675148135239
1440,493,865,14,176.04836143811644
1441,493,865,15,171.00360576923077
1442,493,865,16,172.42025316455695
1443,493,865,17,172.05298013245033
1444,493,865,18,170.66957787481806
1445,493,865,19,161.90316072629454
1446,493,865,20,158.81879194630872
1447,493,865,21,122.52026529108328
1448,493,865,22,121.9090909090909
1449,493,865,23,121.8961625282167
1453,494,227,1,120.0
1454,494,227,2,120.0
1455,494,227,4,60.0
1456,494,227,5,114.43973349485161
1457,494,227,6,149.17510853835023
1458,494,227,7,167.154001733603
1459,494,227,8,175.8143194335169
1460,494,227,9,176.95765812859383
1461,494,227,10,163.6025893611033
1462,494,227,11,160.14045801526717
1463,494,227,12,162.57507987220447
1464,494,227,13,161.6184971098266
1465,494,227,14,176.27507163323781
1466,494,227,15,171.57830217591174
1467,494,227,16,172.10695187165774
1468,494,227,17,172.50376317109885
1469,494,227,18,170.1661979033495
1470,494,227,19,164.23791821561338
1471,494,227,20,158.7537688442211
1472,494,227,21,129.2223439211391
1473,494,227,22,123.281079110463
1474,494,227,23,122.55228642325416
1483,494,865,1,60.0
1484,494,865,2,60.0
1485,494,865,3,60.0
1486,494,865,5,60.0
1487,494,865,6,60.0
1488,494,865,7,60.0
1489,494,865,8,60.0
1490,494,865,9,60.0
1491,494,865,10,60.0
1492,494,865,11,60.0
1493,494,865,12,60.0
1494,494,865,13,56.84413085311097
1495,494,865,14,60.0
1496,494,865,15,60.0
1497,494,865,16,89.38328912466844
1498,494,865,17,93.42429808449226
1499,494,865,18,105.0853595447491
1500,494,865,19,60.0
1501,494,865,20,60.0
1502,494,865,21,82.31816672201926
1503,494,865,22,60.0
1504,494,865,23,60.0
1506,496,290,0,102.40972733971996
1507,496,290,1,82.31927710843374
1508,496,290,2,60.0
1509,496,290,5,88.06229958772332
1510,496,290,6,117.14021286441462
1511,496,290,7,143.5273446079508
1512,496,290,8,143.15669132481506
1513,496,290,9,144.04110917199924
1514,496,290,10,142.2665883734586
1515,496,290,11,140.60541251953606
1516,496,290,12,126.35910224438902
1517,496,290,13,139.4675626776945
1518,496,290,14,141.5064808021521
1519,496,290,15,139.75314502729645
1520,496,290,16,143.66355140186917
1521,496,290,17,143.96856581532415
1522,496,290,18,143.55968272393113
1523,496,290,19,143.85590933621154
1524,496,290,20,122.38485158648925
1525,496,290,21,116.51445249976462
1526,496,290,22,116.70853343184336
1527,496,290,23,103.35023508804278
1529,496,333,1,60.0
1530,496,333,2,60.0
1531,496,333,5,89.6140350877193
1532,496,333,6,94.56890951276102
1533,496,333,7,97.608
1534,496,333,8,98.70084552409072
1535,496,333,9,99.6183059934895
1536,496,333,10,99.82470119521912
1537,496,333,11,98.83041886945912
1538,496,333,12,98.4154175588865
1539,496,333,13,99.68915456874467
1540,496,333,14,100.71602138344403
1541,496,333,15,100.49446668236402
1542,496,333,16,100.63483146067416
1543,496,333,17,101.38363957366116
1544,496,333,18,101.74249258925119
1545,496,333,19,98.04203970416505
1546,496,333,20,96.8736
1547,496,333,21,97.76334269662921
1548,496,333,22,88.21759697256385
1549,496,333,23,62.01039539632448
1556,498,277,1,153.58992302309306
1557,498,277,2,231.8796992481203
1558,498,277,3,240.0
1559,498,277,5,180.0
1560,498,277,6,159.3415061295972
1561,498,277,7,169.17791411042944
1562,498,277,8,152.65611990008327
1563,498,277,9,149.12008022060667
1564,498,277,10,156.6485507246377
1565,498,277,11,157.08249496981892
1566,498,277,12,159.6987740805604
1567,498,277,13,189.01417322834646
1568,498,277,14,171.95409836065573
1569,498,277,15,168.83806038426349
1570,498,277,16,169.23405553860238
1571,498,277,17,169.02048835251193
1572,498,277,18,171.48692810457516
1573,498,277,19,163.15102040816328
1574,498,277,20,169.17462482946794
1575,498,277,21,169.43709860219116
1576,498,277,22,158.52751423149905
1577,498,277,23,142.44604316546761
1579,498,290,1,600.0
1583,498,290,13,480.0
1584,498,290,15,360.0
1585,498,290,17,360.0
1588,498,290,22,320.0
1602,498,487,1,120.0
1603,498,487,2,120.0
1604,498,487,5,120.0
1605,498,487,6,120.0
1606,498,487,7,120.0
1607,498,487,8,120.0
1608,498,487,9,144.82168330955778
1609,498,487,10,168.4160191273162
1610,498,487,11,166.70245398773005
1611,498,487,12,166.68455346876198
1612,498,487,13,164.94464944649445
1613,498,487,14,120.0
1614,498,487,15,120.0
1615,498,487,16,168.60335195530726
1616,498,487,17,168.29308909242297
1617,498,487,18,169.00028161081386
1618,498,487,19,124.77759472817134
1619,498,487,20,120.0
1620,498,487,21,120.0
1621,498,487,22,120.0
1622,498,487,23,120.0
1631,498,1013,1,120.0
1652,498,1116,1,104.78048780487805
1653,498,1116,2,91.13924050632912
1654,498,1116,5,72.25936164865544
1655,498,1116,6,62.162411920988795
1656,498,1116,7,133.61955990220048
1657,498,1116,8,134.35276725492008
1658,498,1116,9,114.89385166804522
1659,498,1116,10,109.93762143368443
1660,498,1116,11,115.37564766839378
1661,498,1116,12,114.57496136012365
1662,498,1116,13,114.81222151495862
1663,498,1116,14,126.68431771894093
1664,498,1116,15,122.83994187253477
1665,498,1116,16,134.9259962049336
1666,498,1116,17,134.11414123171392
1667,498,1116,18,130.8047000178031
1668,498,1116,19,104.62060277158639
1669,498,1116,20,110.52530429212044
1670,498,1116,21,104.85477178423237
1671,498,1116,22,105.20052992894135
1672,498,1116,23,104.73115545951443
1694,504,245,0,120.0
1695,504,245,1,120.0
1696,504,245,2,120.0
1697,504,245,5,115.37275064267352
1698,504,245,6,79.13752913752914
1699,504,245,7,63.6834694452267
1700,504,245,8,62.04405737704918
1701,504,245,9,76.95253955037468
1702,504,245,10,79.7872340425532
1703,504,245,11,80.14941302027748
1704,504,245,12,78.51147540983607
1705,504,245,13,79.957805907173
1706,504,245,14,76.17128463476071
1707,504,245,15,77.52212389380531
1708,504,245,16,77.37905695039804
1709,504,245,17,79.36312550173936
1710,504,245,18,77.52167832167832
1711,504,245,19,73.96786905122765
1712,504,245,20,85.5774456521739
1713,504,245,21,86.38088012139606
1714,504,245,22,86.3169897377423
1715,504,245,23,120.0
1723,504,889,1,5.413533834586466
1724,504,889,2,5.413533834586466
1725,504,889,5,36.149732620320854
1726,504,889,6,55.17903930131004
1727,504,889,7,54.584837545126355
1728,504,889,8,54.79989398356745
1729,504,889,9,43.50316551100392
1730,504,889,10,47.11155378486056
1731,504,889,11,50.772290354656946
1732,504,889,12,51.18763176387913
1733,504,889,13,65.73486088379705
1734,504,889,14,65.37258509659614
1735,504,889,15,100.25107164727496
1736,504,889,16,99.95117485505035
1737,504,889,17,97.75740110034059
1738,504,889,18,99.94456762749445
1739,504,889,19,101.42153413089373
1740,504,889,20,84.90238611713666
1741,504,889,21,87.14014432206608
1742,504,889,22,89.54529432499119
1743,504,889,23,50.12123582323035
1746,504,1118,1,60.0
1747,504,1118,2,60.0
1748,504,1118,5,60.0
1749,504,1118,6,60.0
1750,504,1118,7,83.39449541284404
1751,504,1118,8,60.0
1752,504,1118,9,60.0
1753,504,1118,10,60.0
1754,504,1118,11,60.0
1755,504,1118,12,65.41976620616366
1756,504,1118,13,109.82578397212544
1757,504,1118,14,110.69075451647184
1758,504,1118,15,110.73995771670191
1759,504,1118,16,110.15673981191223
1760,504,1118,17,112.18554861730598
1761,504,1118,18,111.50339476236664
1762,504,1118,19,110.29308323563892
1763,504,1118,20,78.69322709163346
1764,504,1118,21,80.24158757549611
1765,504,1118,22,80.27729636048527
1766,504,1118,23,64.0343668285394
1768,510,1043,1,180.0
1769,510,1043,2,180.0
1770,510,1043,5,180.0
1771,510,1043,6,180.0
1772,510,1043,7,180.0
1773,510,1043,8,180.0
1774,510,1043,9,180.0
1775,510,1043,10,180.0
1776,510,1043,11,180.0
1777,510,1043,12,180.0
1778,510,1043,13,180.0
1779,510,1043,14,180.0
1780,510,1043,15,180.0
1781,510,1043,16,180.0
1782,510,1043,17,180.0
1783,510,1043,18,180.0
1784,510,1043,19,180.0
1785,510,1043,20,180.0
1786,510,1043,21,180.0
1787,510,1043,22,180.0
1788,510,1043,23,180.0
1789,510,1120,0,147.9896103896104
1790,510,1120,1,118.26086956521739
1791,510,1120,2,126.34146341463415
1792,510,1120,5,148.58823529411765
1793,510,1120,6,147.98206278026905
1794,510,1120,7,148.38650865998176
1795,510,1120,8,149.56653992395437
1796,510,1120,9,146.35258358662614
1797,510,1120,10,149.534693877551
1798,510,1120,11,151.0041841004184
1799,510,1120,12,150.7419150285352
1800,510,1120,13,150.83969465648855
1801,510,1120,14,129.75169300225733
1802,510,1120,15,128.69158878504672
1803,510,1120,16,138.7688098495212
1804,510,1120,17,147.95717344753749
1805,510,1120,18,151.5501519756839
1806,510,1120,19,147.96774193548387
1807,510,1120,20,147.73430391264787
1808,510,1120,21,148.17991631799163
1809,510,1120,22,147.61954808197584
1810,510,1120,23,147.8095238095238
1814,512,510,9,240.0
1815,512,510,11,180.0
1816,512,510,14,180.0
1817,512,510,18,180.0
1818,512,510,21,180.0
1821,512,1024,1,60.0
1822,512,1024,2,60.0
1823,512,1024,5,56.939364773820984
1824,512,1024,6,52.72892938496583
1825,512,1024,7,56.707692307692305
1826,512,1024,8,55.6357670221493
1827,512,1024,9,55.28508124076809
1828,512,1024,10,50.532544378698226
1829,512,1024,11,49.8405612244898
1830,512,1024,12,49.8405612244898
1831,512,1024,13,49.82467325470194
1832,512,1024,14,51.20040180813661
1833,512,1024,15,51.76553672316384
1834,512,1024,16,52.66912103083295
1835,512,1024,17,60.0
1836,512,1024,18,60.0
1837,512,1024,19,60.0
1838,512,1024,20,60.0
1839,512,1024,21,60.0
1840,512,1024,22,60.0
1841,512,1024,23,60.0
1843,512,1120,1,111.27906976744185
1844,512,1120,2,60.0
1845,512,1120,5,92.11764705882354
1846,512,1120,6,89.84375
1847,512,1120,7,89.10843373493977
1848,512,1120,8,89.32038834951456
1849,512,1120,9,89.1914116034719
1850,512,1120,10,87.95931341385887
1851,512,1120,11,85.54385964912281
1852,512,1120,12,90.81264108352144
1853,512,1120,13,87.78625954198473
1854,512,1120,14,88.20539968237162
1855,512,1120,15,89.28484848484848
1856,512,1120,16,89.3322734499205
1857,512,1120,17,89.28484848484848
1858,512,1120,18,89.37528921795464
1859,512,1120,19,87.65625
1860,512,1120,20,85.50738916256158
1861,512,1120,21,87.2382956338769
1862,512,1120,22,89.58857142857143
1863,512,1120,23,85.46511627906976
1865,587,1000,1,141.01694915254237
1866,587,1000,2,141.46341463414635
1867,587,1000,5,237.88856304985336
1868,587,1000,6,237.72011121408713
1869,587,1000,7,238.1802575107296
1870,587,1000,8,238.01426533523536
1871,587,1000,9,237.71230502599653
1872,587,1000,10,238.17361894024802
1873,587,1000,11,238.0429948109711
1874,587,1000,12,238.01429108687478
1875,587,1000,13,237.74436090225564
1876,587,1000,14,237.73368943151468
1877,587,1000,15,238.0
1878,587,1000,16,238.13664596273293
1879,587,1000,17,238.28428650749584
1880,587,1000,18,237.84330244313395
1881,587,1000,19,136.21718377088305
1882,587,1000,20,145.9090909090909
1883,587,1000,21,149.49409780775716
1884,587,1000,22,143.0841121495327
1885,587,1000,23,147.98114016288042
1886,587,1002,0,117.8468899521531
1887,587,1002,1,114.22459893048128
1888,587,1002,2,120.0
1889,587,1002,5,118.0754716981132
1890,587,1002,6,106.10898379970546
1891,587,1002,7,118.01426533523538
1892,587,1002,8,118.01853997682502
1893,587,1002,9,118.01426533523538
1894,587,1002,10,118.1074991953653
1895,587,1002,11,118.01429108687476
1896,587,1002,12,117.74436090225564
1897,587,1002,13,117.74520856820745
1898,587,1002,14,112.90361812100943
1899,587,1002,15,116.40933572710952
1900,587,1002,16,166.30760688506385
1901,587,1002,17,167.52847380410023
1902,587,1002,18,166.02084610668302
1903,587,1002,19,117.98242262132213
1904,587,1002,20,117.99828913601368
1905,587,1002,21,117.95006570302233
1906,587,1002,22,118.02698145025295
1907,587,1002,23,117.97457255589654
1908,665,709,0,120.0
1909,665,709,1,120.0
1910,665,709,2,120.0
1911,665,709,5,145.45454545454547
1912,665,709,6,144.08602150537635
1913,665,709,7,144.28623057462957
1914,665,709,8,143.6144578313253
1915,665,709,9,143.79603399433427
1916,665,709,10,142.97174111212396
1917,665,709,11,141.06583072100312
1918,665,709,12,141.3740458015267
1919,665,709,13,142.22222222222223
1920,665,709,14,142.16358839050133
1921,665,709,15,143.25796031379787
1922,665,709,16,145.697896749522
1923,665,709,17,141.22105263157894
1924,665,709,18,143.70967741935485
1925,665,709,19,142.22222222222223
1926,665,709,20,120.0
1927,665,709,21,120.0
1928,665,709,22,120.0
1929,665,709,23,120.0
1932,665,813,1,180.0
1933,665,813,2,180.0
1934,665,813,6,180.0
1935,665,813,7,180.0
1936,665,813,8,180.0
1937,665,813,9,180.0
1938,665,813,10,180.0
1939,665,813,11,180.0
1940,665,813,12,180.0
1941,665,813,13,180.0
1942,665,813,14,180.0
1943,665,813,15,180.0
1944,665,813,16,180.0
1945,665,813,17,180.0
1946,665,813,18,180.0
1947,665,813,19,180.0
1948,665,813,20,180.0
1949,665,813,21,180.0
1950,665,813,22,180.0
1951,665,813,23,180.0
1953,665,1164,15,660.0
1961,709,665,1,166.7403314917127
1962,709,665,2,161.25
1963,709,665,6,158.36851112378778
1964,709,665,7,154.1522491349481
1965,709,665,8,157.77272727272728
1966,709,665,9,155.56113302258873
1967,709,665,10,158.83495145631068
1968,709,665,11,161.68085106382978
1969,709,665,12,163.40836012861737
1970,709,665,13,161.98744769874477
1971,709,665,14,162.74809160305344
1972,709,665,15,161.76813128639492
1973,709,665,16,161.152
1974,709,665,17,157.7109602327837
1975,709,665,18,159.55092221331194
1976,709,665,19,156.77966101694915
1977,709,665,20,154.10091743119267
1978,709,665,21,153.65853658536585
1979,709,665,22,154.05149763531267
1980,709,665,23,153.71428571428572
1984,709,1164,1,456.27906976744185
1985,709,1164,2,540.0
1986,709,1164,5,453.7875751503006
1987,709,1164,6,455.83363735862827
1988,709,1164,7,477.4195880014456
1989,709,1164,8,480.86746987951807
1990,709,1164,9,468.790264853257
1991,709,1164,10,459.145755472504
1992,709,1164,11,463.7383177570093
1993,709,1164,12,458.60571428571427
1994,709,1164,13,463.36260978670015
1995,709,1164,14,460.20095187731357
1996,709,1164,15,455.5984555984556
1997,709,1164,16,478.0296355626752
1998,709,1164,17,480.8664259927798
1999,709,1164,18,463.78590078328983
2000,709,1164,19,462.42138364779873
2001,709,1164,20,480.5660377358491
2002,709,1164,21,484.4339622641509
2003,709,1164,22,484.3289124668435
2004,709,1164,23,491.0608695652174
2005,757,665,1,840.0
2008,757,759,1,120.0
2009,757,759,2,120.0
2010,757,759,5,120.0
2011,757,759,6,120.0
2012,757,759,7,143.80566801619435
2013,757,759,8,144.80162391585162
2014,757,759,9,131.4307931570762
2015,757,759,10,120.0
2016,757,759,11,120.0
2017,757,759,12,120.0
2018,757,759,13,120.0
2019,757,759,14,131.68289290681503
2020,757,759,15,143.82978723404256
2021,757,759,16,143.71924162968938
2022,757,759,17,143.562412342216
2023,757,759,18,143.83944861139267
2024,757,759,19,142.45443499392468
2025,757,759,20,141.18537200504414
2026,757,759,21,142.14605852886896
2027,757,759,22,142.14022140221402
2028,757,759,23,142.85368802902056
2030,757,880,1,120.0
2031,757,880,2,120.0
2032,757,880,5,120.0
2033,757,880,6,120.0
2034,757,880,7,143.8455715367146
2035,757,880,8,143.86815684788786
2036,757,880,9,144.89134729355985
2037,757,880,10,147.7310924369748
2038,757,880,11,157.60527069607562
2039,757,880,12,148.76004592422504
2040,757,880,13,149.01183242724656
2041,757,880,14,148.7188306104901
2042,757,880,15,148.93085106382978
2043,757,880,16,186.49511978704524
2044,757,880,17,199.32203389830508
2045,757,880,18,151.26777020447906
2046,757,880,19,145.61201398889116
2047,757,880,20,123.74815543531726
2048,757,880,21,123.99475753604194
2049,757,880,22,124.01792776166623
2050,757,880,23,123.55085865257595
2054,759,362,1,214.44652908067542
2055,759,362,2,172.17391304347825
2056,759,362,5,219.39675174013922
2057,759,362,6,232.883487007544
2058,759,362,7,259.3571148569189
2059,759,362,8,260.02652017427545
2060,759,362,9,247.51290384247753
2061,759,362,10,235.71428571428572
2062,759,362,11,237.43766122098023
2063,759,362,12,240.5987299667372
2064,759,362,13,234.91525423728814
2065,759,362,14,237.5380200860832
2066,759,362,15,237.63411279229712
2067,759,362,16,264.2159383033419
2068,759,362,17,264.4515999195009
2069,759,362,18,238.73929961089493
2070,759,362,19,232.2485345838218
2071,759,362,20,234.98806682577566
2072,759,362,21,231.4600262123198
2073,759,362,22,231.4600262123198
2074,759,362,23,231.6551724137931
2076,759,757,1,141.6822429906542
2077,759,757,2,149.62025316455697
2078,759,757,5,147.88235294117646
2079,759,757,6,149.51537258989057
2080,759,757,7,176.11764705882354
2081,759,757,8,175.74919492328092
2082,759,757,9,151.11441307578008
2083,759,757,10,130.1105705440071
2084,759,757,11,134.4363751184086
2085,759,757,12,133.4823731728289
2086,759,757,13,133.20623916811093
2087,759,757,14,134.4363751184086
2088,759,757,15,132.03977562468128
2089,759,757,16,181.79948586118252
2090,759,757,17,203.28589909443727
2091,759,757,18,180.0
2092,759,757,19,180.0
2093,759,757,20,155.3315649867374
2094,759,757,21,155.48114948589506
2095,759,757,22,155.62893081761007
2096,759,757,23,155.48114948589506
2097,759,880,6,240.0
2119,774,512,22,587.1304347826087
2123,774,1128,1,171.26582278481013
2124,774,1128,2,180.0
2125,774,1128,5,148.23529411764707
2126,774,1128,6,147.3693775556565
2127,774,1128,7,148.11858608893957
2128,774,1128,8,148.43672456575683
2129,774,1128,9,147.2599531615925
2130,774,1128,10,148.5734563520227
2131,774,1128,11,146.48180242634317
2132,774,1128,12,144.9107952827336
2133,774,1128,13,147.41626794258374
2134,774,1128,14,146.49956784788245
2135,774,1128,15,166.18716163959783
2136,774,1128,16,148.98640776699028
2137,774,1128,17,148.3371298405467
2138,774,1128,18,146.99442263995041
2139,774,1128,19,149.0958220744128
2140,774,1128,20,146.94102228047183
2141,774,1128,21,146.94102228047183
2142,774,1128,22,147.31331384533615
2143,774,1128,23,146.74927498022674
2145,813,141,1,215.68281938325993
2146,813,141,2,211.875
2147,813,141,6,216.60297239915073
2148,813,141,7,217.45222929936307
2149,813,141,8,217.0873786407767
2150,813,141,9,216.6463195691203
2151,813,141,10,212.52509652509653
2152,813,141,11,216.98149951314508
2153,813,141,12,215.54716981132074
2154,813,141,13,215.3455928979074
2155,813,141,14,215.62382445141066
2156,813,141,15,214.9708840656432
2157,813,141,16,225.0
2158,813,141,17,238.64104323953327
2159,813,141,18,214.04011461318052
2160,813,141,19,213.9673913043478
2161,813,141,20,212.4259407526021
2162,813,141,21,212.68965517241378
2163,813,141,22,212.76150627615064
2164,813,141,23,212.51468232781633
2166,813,665,1,180.0
2167,813,665,2,180.0
2168,813,665,5,180.0
2169,813,665,6,180.0
2170,813,665,7,180.0
2171,813,665,8,180.0
2172,813,665,9,180.0
2173,813,665,10,180.0
2174,813,665,11,180.0
2175,813,665,12,180.0
2176,813,665,13,180.0
2177,813,665,14,180.0
2178,813,665,15,180.0
2179,813,665,16,180.0
2180,813,665,17,180.0
2181,813,665,18,180.0
2182,813,665,19,180.0
2183,813,665,20,180.0
2184,813,665,21,208.33245103229223
2185,813,665,22,180.0
2186,813,665,23,180.0
2187,813,709,1,300.0
2188,813,709,9,300.0
