Incident Number,Day,Month,Hour,Lat,Long
16-0038195,2,Thursday,June,,
16-0038199,3,Thursday,June,,
16-0038200,3,Thursday,June,,
16-0038202,4,Thursday,June,,
16-0038203,4,Thursday,June,,
16-0038204,4,Thursday,June,,
16-0038205,4,Thursday,June,,
16-0038206,5,Thursday,June,,
16-0038208,5,Thursday,June,,
16-0038209,5,Thursday,June,,
16-0038212,6,Thursday,June,,
16-0038213,6,Thursday,June,,
16-0038214,6,Thursday,June,,
16-0038216,6,Thursday,June,,
16-0038217,7,Thursday,June,,
16-0038219,7,Thursday,June,,
16-0038220,7,Thursday,June,,
16-0038221,7,Thursday,June,,
16-0038222,7,Thursday,June,,
16-0038223,7,Thursday,June,,
16-0038224,7,Thursday,June,,
16-0038225,7,Thursday,June,,
16-0038226,7,Thursday,June,,
16-0038227,7,Thursday,June,,
16-0038231,8,Thursday,June,,
16-0038232,8,Thursday,June,,
16-0038238,9,Thursday,June,,
16-0038239,9,Thursday,June,,
16-0038241,9,Thursday,June,,
16-0038242,9,Thursday,June,,
16-0038243,9,Thursday,June,,
16-0038244,9,Thursday,June,,
16-0038246,10,Thursday,June,,
16-0038247,10,Thursday,June,,
16-0038248,10,Thursday,June,,
16-0038249,10,Thursday,June,,
16-0038250,10,Thursday,June,,
16-0038251,10,Thursday,June,,
16-0038253,10,Thursday,June,,
16-0038255,10,Thursday,June,,
16-0038257,10,Thursday,June,,
16-0038258,10,Thursday,June,,
16-0038261,10,Thursday,June,,
16-0038262,11,Thursday,June,,
16-0038264,11,Thursday,June,,
16-0038266,11,Thursday,June,,
16-0038267,11,Thursday,June,,
16-0038268,11,Thursday,June,,
16-0038270,11,Thursday,June,,
16-0038271,11,Thursday,June,,
16-0038272,11,Thursday,June,,
16-0038273,11,Thursday,June,,
16-0038274,11,Thursday,June,,
16-0038279,11,Thursday,June,,
16-0038280,11,Thursday,June,,
16-0038281,11,Thursday,June,,
16-0038282,11,Thursday,June,,
16-0038283,11,Thursday,June,,
16-0038284,11,Thursday,June,,
16-0038285,12,Thursday,June,,
16-0038286,12,Thursday,June,,
16-0038288,12,Thursday,June,,
16-0038289,12,Thursday,June,,
16-0038290,12,Thursday,June,,
16-0038293,12,Thursday,June,,
16-0038295,12,Thursday,June,,
16-0038300,12,Thursday,June,,
16-0038302,13,Thursday,June,,
16-0038303,13,Thursday,June,,
16-0038304,13,Thursday,June,,
16-0038305,13,Thursday,June,,
16-0038308,13,Thursday,June,,
16-0038316,13,Thursday,June,,
16-0038317,13,Thursday,June,,
16-0038319,13,Thursday,June,,
16-0038321,13,Thursday,June,,
16-0038324,13,Thursday,June,,
16-0038326,14,Thursday,June,,
16-0038330,14,Thursday,June,,
16-0038334,14,Thursday,June,,
16-0038335,14,Thursday,June,,
16-0038337,14,Thursday,June,,
16-0038338,14,Thursday,June,,
16-0038340,14,Thursday,June,,
16-0038341,14,Thursday,June,,
16-0038342,14,Thursday,June,,
16-0038344,14,Thursday,June,,
16-0038345,14,Thursday,June,,
16-0038350,14,Thursday,June,,
16-0038351,14,Thursday,June,,
16-0038352,14,Thursday,June,,
16-0038356,15,Thursday,June,,
16-0038358,15,Thursday,June,,
16-0038359,15,Thursday,June,,
16-0038364,15,Thursday,June,,
16-0038366,15,Thursday,June,,
16-0038368,15,Thursday,June,,
16-0038371,15,Thursday,June,,
16-0038372,15,Thursday,June,,
16-0038373,15,Thursday,June,,
16-0038382,16,Thursday,June,,
16-0038383,16,Thursday,June,,
16-0038385,16,Thursday,June,,
16-0038386,17,Thursday,June,,
16-0038387,17,Thursday,June,,
16-0038389,17,Thursday,June,,
16-0038390,17,Thursday,June,,
16-0038391,17,Thursday,June,,
16-0038392,17,Thursday,June,,
16-0038394,18,Thursday,June,,
16-0038396,18,Thursday,June,,
16-0038397,18,Thursday,June,,
16-0038398,18,Thursday,June,,
16-0038402,18,Thursday,June,,
16-0038403,18,Thursday,June,,
16-0038404,18,Thursday,June,,
16-0038407,18,Thursday,June,,
16-0038408,18,Thursday,June,,
16-0038409,18,Thursday,June,,
16-0038412,19,Thursday,June,,
16-0038413,19,Thursday,June,,
16-0038415,19,Thursday,June,,
16-0038417,19,Thursday,June,,
16-0038418,19,Thursday,June,,
16-0038420,20,Thursday,June,,
16-0038422,20,Thursday,June,,
16-0038424,20,Thursday,June,,
16-0038425,20,Thursday,June,,
16-0038428,20,Thursday,June,,
16-0038430,20,Thursday,June,,
16-0038432,20,Thursday,June,,
16-0038433,20,Thursday,June,,
16-0038437,21,Thursday,June,,
16-0038439,21,Thursday,June,,
16-0038440,21,Thursday,June,,
16-0038444,21,Thursday,June,,
16-0038445,21,Thursday,June,,
16-0038446,21,Thursday,June,,
16-0038447,21,Thursday,June,,
16-0038449,21,Thursday,June,,
16-0038451,22,Thursday,June,,
16-0038457,22,Thursday,June,,
16-0038459,22,Thursday,June,,
16-0038460,22,Thursday,June,,
16-0038462,22,Thursday,June,,
16-0038463,22,Thursday,June,,
16-0038466,23,Thursday,June,,
16-0038467,23,Thursday,June,,
16-0038468,23,Thursday,June,,
16-0038469,23,Thursday,June,,
16-0038472,23,Thursday,June,,
16-0038473,23,Thursday,June,,
16-0038474,0,Friday,June,,
16-0038477,1,Friday,June,,
16-0038478,2,Friday,June,,
16-0038479,2,Friday,June,,
16-0038480,2,Friday,June,,
16-0038481,2,Friday,June,,
16-0038482,2,Friday,June,,
16-0038483,2,Friday,June,,
16-0038485,3,Friday,June,,
16-0038486,3,Friday,June,,
16-0038487,3,Friday,June,,
16-0038488,3,Friday,June,,
16-0038490,4,Friday,June,,
16-0038491,5,Friday,June,,
16-0038493,5,Friday,June,,
16-0038497,6,Friday,June,,
16-0038498,7,Friday,June,,
16-0038499,7,Friday,June,,
16-0038500,7,Friday,June,,
16-0038501,7,Friday,June,,
16-0038502,7,Friday,June,,
16-0038503,7,Friday,June,,
16-0038505,7,Friday,June,,
16-0038506,7,Friday,June,,
16-0038512,8,Friday,June,,
16-0038514,8,Friday,June,,
16-0038515,8,Friday,June,,
16-0038519,9,Friday,June,,
16-0038522,9,Friday,June,,
16-0038523,9,Friday,June,,
16-0038524,9,Friday,June,,
16-0038525,9,Friday,June,,
16-0038526,9,Friday,June,,
16-0038528,9,Friday,June,,
16-0038529,9,Friday,June,,
16-0038530,9,Friday,June,,
16-0038533,9,Friday,June,,
16-0038535,10,Friday,June,,
16-0038537,10,Friday,June,,
16-0038538,10,Friday,June,,
16-0038539,10,Friday,June,,
16-0038540,10,Friday,June,,
16-0038541,10,Friday,June,,
16-0038544,10,Friday,June,,
16-0038545,10,Friday,June,,
16-0038550,10,Friday,June,,
16-0038551,10,Friday,June,,
16-0038552,10,Friday,June,,
16-0038553,11,Friday,June,,
16-0038554,11,Friday,June,,
16-0038555,11,Friday,June,,
16-0038557,11,Friday,June,,
16-0038560,11,Friday,June,,
16-0038562,11,Friday,June,,
16-0038563,11,Friday,June,,
16-0038567,12,Friday,June,,
16-0038569,12,Friday,June,,
16-0038570,12,Friday,June,,
16-0038572,12,Friday,June,,
16-0038574,12,Friday,June,,
16-0038575,12,Friday,June,,
16-0038576,12,Friday,June,,
16-0038577,12,Friday,June,,
16-0038578,13,Friday,June,,
16-0038579,13,Friday,June,,
16-0038580,13,Friday,June,,
16-0038581,13,Friday,June,,
16-0038582,13,Friday,June,,
16-0038585,13,Friday,June,,
16-0038589,13,Friday,June,,
16-0038590,13,Friday,June,,
16-0038591,13,Friday,June,,
16-0038592,13,Friday,June,,
16-0038594,13,Friday,June,,
16-0038595,14,Friday,June,,
16-0038596,14,Friday,June,,
16-0038597,14,Friday,June,,
16-0038598,14,Friday,June,,
16-0038599,14,Friday,June,,
16-0038600,14,Friday,June,,
16-0038601,14,Friday,June,,
16-0038602,14,Friday,June,,
16-0038603,14,Friday,June,,
16-0038604,14,Friday,June,,
16-0038605,14,Friday,June,,
16-0038606,15,Friday,June,,
16-0038607,15,Friday,June,,
16-0038611,15,Friday,June,,
16-0038613,15,Friday,June,,
16-0038614,15,Friday,June,,
16-0038616,16,Friday,June,,
16-0038620,16,Friday,June,,
16-0038623,17,Friday,June,,
16-0038624,17,Friday,June,,
16-0038626,17,Friday,June,,
16-0038627,17,Friday,June,,
16-0038629,17,Friday,June,,
16-0038630,17,Friday,June,,
16-0038631,17,Friday,June,,
16-0038632,17,Friday,June,,
16-0038636,17,Friday,June,,
16-0038637,18,Friday,June,,
16-0038639,18,Friday,June,,
16-0038641,18,Friday,June,,
16-0038647,19,Friday,June,,
16-0038648,19,Friday,June,,
16-0038649,19,Friday,June,,
16-0038650,19,Friday,June,,
16-0038651,19,Friday,June,,
16-0038654,19,Friday,June,,
16-0038655,19,Friday,June,,
16-0038656,19,Friday,June,,
16-0038662,19,Friday,June,,
16-0038663,19,Friday,June,,
16-0038665,20,Friday,June,,
16-0038666,20,Friday,June,,
16-0038668,20,Friday,June,,
16-0038672,20,Friday,June,,
16-0038673,21,Friday,June,,
16-0038674,21,Friday,June,,
16-0038676,21,Friday,June,,
16-0038677,21,Friday,June,,
16-0038681,21,Friday,June,,
16-0038690,22,Friday,June,,
16-0038692,23,Friday,June,,
16-0038694,23,Friday,June,,
16-0038695,23,Friday,June,,
16-0038696,23,Friday,June,,
16-0038698,23,Friday,June,,
16-0038700,23,Friday,June,,
16-0038701,23,Friday,June,,
16-0038705,0,Saturday,June,,
16-0038706,0,Saturday,June,,
16-0038707,0,Saturday,June,,
16-0038708,0,Saturday,June,,
16-0038714,1,Saturday,June,,
16-0038715,1,Saturday,June,,
16-0038716,1,Saturday,June,,
16-0038718,1,Saturday,June,,
16-0038719,2,Saturday,June,,
16-0038720,2,Saturday,June,,
16-0038721,2,Saturday,June,,
16-0038723,2,Saturday,June,,
16-0038724,2,Saturday,June,,
16-0038725,2,Saturday,June,,
16-0038729,3,Saturday,June,,
16-0038731,3,Saturday,June,,
16-0038732,4,Saturday,June,,
16-0038733,4,Saturday,June,,
16-0038735,4,Saturday,June,,
16-0038736,4,Saturday,June,,
16-0038737,4,Saturday,June,,
16-0038740,5,Saturday,June,,
16-0038742,6,Saturday,June,,
16-0038743,6,Saturday,June,,
16-0038745,6,Saturday,June,,
16-0038747,7,Saturday,June,,
16-0038749,7,Saturday,June,,
16-0038750,7,Saturday,June,,
16-0038754,8,Saturday,June,,
16-0038755,8,Saturday,June,,
16-0038756,8,Saturday,June,,
16-0038757,8,Saturday,June,,
16-0038759,9,Saturday,June,,
16-0038760,9,Saturday,June,,
16-0038763,9,Saturday,June,,
16-0038764,9,Saturday,June,,
16-0038765,9,Saturday,June,,
16-0038766,9,Saturday,June,,
16-0038767,9,Saturday,June,,
16-0038768,9,Saturday,June,,
16-0038769,9,Saturday,June,,
16-0038770,9,Saturday,June,,
16-0038772,9,Saturday,June,,
16-0038775,10,Saturday,June,,
16-0038777,10,Saturday,June,,
16-0038778,10,Saturday,June,,
16-0038779,10,Saturday,June,,
16-0038780,10,Saturday,June,,
16-0038781,10,Saturday,June,,
16-0038783,10,Saturday,June,,
16-0038784,10,Saturday,June,,
16-0038785,10,Saturday,June,,
16-0038789,11,Saturday,June,,
16-0038793,11,Saturday,June,,
16-0038794,11,Saturday,June,,
16-0038802,12,Saturday,June,,
16-0038803,12,Saturday,June,,
16-0038804,12,Saturday,June,,
16-0038805,12,Saturday,June,,
16-0038806,12,Saturday,June,,
16-0038808,12,Saturday,June,,
16-0038809,12,Saturday,June,,
16-0038810,12,Saturday,June,,
16-0038813,13,Saturday,June,,
16-0038815,13,Saturday,June,,
16-0038817,13,Saturday,June,,
16-0038818,13,Saturday,June,,
16-0038820,13,Saturday,June,,
16-0038821,13,Saturday,June,,
16-0038822,13,Saturday,June,,
16-0038828,13,Saturday,June,,
16-0038829,13,Saturday,June,,
16-0038833,14,Saturday,June,,
16-0038834,14,Saturday,June,,
16-0038836,14,Saturday,June,,
16-0038837,14,Saturday,June,,
16-0038838,14,Saturday,June,,
16-0038839,14,Saturday,June,,
16-0038841,14,Saturday,June,,
16-0038842,14,Saturday,June,,
16-0038844,14,Saturday,June,,
16-0038847,15,Saturday,June,,
16-0038851,15,Saturday,June,,
16-0038852,15,Saturday,June,,
16-0038853,15,Saturday,June,,
16-0038855,15,Saturday,June,,
16-0038856,15,Saturday,June,,
16-0038858,15,Saturday,June,,
16-0038859,15,Saturday,June,,
16-0038861,16,Saturday,June,,
16-0038862,16,Saturday,June,,
16-0038863,16,Saturday,June,,
16-0038864,16,Saturday,June,,
16-0038865,16,Saturday,June,,
16-0038866,16,Saturday,June,,
16-0038867,16,Saturday,June,,
16-0038868,17,Saturday,June,,
16-0038869,17,Saturday,June,,
16-0038872,17,Saturday,June,,
16-0038874,17,Saturday,June,,
16-0038876,18,Saturday,June,,
16-0038878,18,Saturday,June,,
16-0038880,18,Saturday,June,,
16-0038881,18,Saturday,June,,
16-0038883,19,Saturday,June,,
16-0038884,19,Saturday,June,,
16-0038888,19,Saturday,June,,
16-0038889,19,Saturday,June,,
16-0038890,19,Saturday,June,,
16-0038891,19,Saturday,June,,
16-0038894,19,Saturday,June,,
16-0038895,19,Saturday,June,,
16-0038896,19,Saturday,June,,
16-0038897,19,Saturday,June,,
16-0038902,20,Saturday,June,,
16-0038903,20,Saturday,June,,
16-0038904,20,Saturday,June,,
16-0038905,21,Saturday,June,,
16-0038906,21,Saturday,June,,
16-0038907,21,Saturday,June,,
16-0038911,21,Saturday,June,,
16-0038912,21,Saturday,June,,
16-0038913,21,Saturday,June,,
16-0038915,21,Saturday,June,,
16-0038917,21,Saturday,June,,
16-0038919,21,Saturday,June,,
16-0038920,21,Saturday,June,,
16-0038921,22,Saturday,June,,
16-0038923,22,Saturday,June,,
16-0038924,22,Saturday,June,,
16-0038926,23,Saturday,June,,
16-0038928,23,Saturday,June,,
16-0038931,0,Sunday,June,,
16-0038932,0,Sunday,June,,
16-0038937,1,Sunday,June,,
16-0038939,2,Sunday,June,,
16-0038941,2,Sunday,June,,
16-0038943,2,Sunday,June,,
16-0038944,3,Sunday,June,,
16-0038945,3,Sunday,June,,
16-0038947,5,Sunday,June,,
16-0038948,5,Sunday,June,,
16-0038951,5,Sunday,June,,
16-0038952,5,Sunday,June,,
16-0038953,6,Sunday,June,,
16-0038955,6,Sunday,June,,
16-0038957,6,Sunday,June,,
16-0038958,6,Sunday,June,,
16-0038963,7,Sunday,June,,
16-0038964,7,Sunday,June,,
16-0038966,7,Sunday,June,,
16-0038971,8,Sunday,June,,
16-0038974,8,Sunday,June,,
16-0038975,8,Sunday,June,,
16-0038977,8,Sunday,June,,
16-0038978,8,Sunday,June,,
16-0038979,8,Sunday,June,,
16-0038980,8,Sunday,June,,
16-0038981,8,Sunday,June,,
16-0038982,8,Sunday,June,,
16-0038983,8,Sunday,June,,
16-0038985,9,Sunday,June,,
16-0038986,9,Sunday,June,,
16-0038987,9,Sunday,June,,
16-0038989,9,Sunday,June,,
16-0038990,9,Sunday,June,,
16-0038991,9,Sunday,June,,
16-0038992,9,Sunday,June,,
16-0038994,9,Sunday,June,,
16-0038997,10,Sunday,June,,
16-0038998,10,Sunday,June,,
16-0038999,10,Sunday,June,,
16-0039001,10,Sunday,June,,
16-0039002,10,Sunday,June,,
16-0039005,10,Sunday,June,,
16-0039007,10,Sunday,June,,
16-0039010,11,Sunday,June,,
16-0039011,11,Sunday,June,,
16-0039012,11,Sunday,June,,
16-0039014,11,Sunday,June,,
16-0039015,11,Sunday,June,,
16-0039016,11,Sunday,June,,
16-0039017,11,Sunday,June,,
16-0039022,12,Sunday,June,,
16-0039024,12,Sunday,June,,
16-0039025,12,Sunday,June,,
16-0039027,12,Sunday,June,,
16-0039028,12,Sunday,June,,
16-0039030,12,Sunday,June,,
16-0039031,12,Sunday,June,,
16-0039033,13,Sunday,June,,
16-0039034,13,Sunday,June,,
16-0039035,13,Sunday,June,,
16-0039036,13,Sunday,June,,
16-0039039,13,Sunday,June,,
16-0039040,13,Sunday,June,,
16-0039042,13,Sunday,June,,
16-0039044,13,Sunday,June,,
16-0039046,13,Sunday,June,,
16-0039047,13,Sunday,June,,
16-0039049,13,Sunday,June,,
16-0039050,13,Sunday,June,,
16-0039051,13,Sunday,June,,
16-0039052,13,Sunday,June,,
16-0039059,14,Sunday,June,,
16-0039064,14,Sunday,June,,
16-0039066,14,Sunday,June,,
16-0039067,14,Sunday,June,,
16-0039068,14,Sunday,June,,
16-0039074,15,Sunday,June,,
16-0039076,15,Sunday,June,,
16-0039077,15,Sunday,June,,
16-0039079,15,Sunday,June,,
16-0039080,15,Sunday,June,,
16-0039082,15,Sunday,June,,
16-0039084,15,Sunday,June,,
16-0039085,15,Sunday,June,,
16-0039086,15,Sunday,June,,
16-0039087,15,Sunday,June,,
16-0039090,16,Sunday,June,,
16-0039091,16,Sunday,June,,
16-0039092,16,Sunday,June,,
16-0039093,16,Sunday,June,,
16-0039095,16,Sunday,June,,
16-0039096,16,Sunday,June,,
16-0039097,16,Sunday,June,,
16-0039098,16,Sunday,June,,
16-0039100,16,Sunday,June,,
16-0039104,16,Sunday,June,,
16-0039105,16,Sunday,June,,
16-0039106,16,Sunday,June,,
16-0039110,17,Sunday,June,,
16-0039113,17,Sunday,June,,
16-0039114,17,Sunday,June,,
16-0039117,18,Sunday,June,,
16-0039119,18,Sunday,June,,
16-0039122,18,Sunday,June,,
16-0039123,18,Sunday,June,,
16-0039124,18,Sunday,June,,
16-0039125,18,Sunday,June,,
16-0039126,18,Sunday,June,,
16-0039127,18,Sunday,June,,
16-0039129,19,Sunday,June,,
16-0039130,19,Sunday,June,,
16-0039131,19,Sunday,June,,
16-0039135,19,Sunday,June,,
16-0039136,19,Sunday,June,,
16-0039137,19,Sunday,June,,
16-0039140,19,Sunday,June,,
16-0039141,20,Sunday,June,,
16-0039144,20,Sunday,June,,
16-0039149,21,Sunday,June,,
16-0039154,21,Sunday,June,,
16-0039156,21,Sunday,June,,
16-0039157,21,Sunday,June,,
16-0039158,21,Sunday,June,,
16-0039159,22,Sunday,June,,
16-0039162,22,Sunday,June,,
16-0039164,22,Sunday,June,,
16-0039165,22,Sunday,June,,
16-0039167,22,Sunday,June,,
16-0039168,22,Sunday,June,,
16-0039172,23,Sunday,June,,
16-0039174,23,Sunday,June,,
16-0039175,23,Sunday,June,,
16-0039176,23,Sunday,June,,
16-0039179,0,Monday,June,,
16-0039185,2,Monday,June,,
16-0039186,3,Monday,June,,
16-0039187,3,Monday,June,,
16-0039188,4,Monday,June,,
16-0039189,4,Monday,June,,
16-0039201,6,Monday,June,,
16-0039204,7,Monday,June,,
16-0039205,7,Monday,June,,
16-0039207,7,Monday,June,,
16-0039211,7,Monday,June,,
16-0039213,7,Monday,June,,
16-0039215,8,Monday,June,,
16-0039217,8,Monday,June,,
16-0039220,8,Monday,June,,
16-0039222,8,Monday,June,,
16-0039225,8,Monday,June,,
16-0039226,8,Monday,June,,
16-0039227,9,Monday,June,,
16-0039229,9,Monday,June,,
16-0039231,9,Monday,June,,
16-0039232,9,Monday,June,,
16-0039233,9,Monday,June,,
16-0039234,9,Monday,June,,
16-0039236,9,Monday,June,,
16-0039238,9,Monday,June,,
16-0039239,9,Monday,June,,
16-0039240,9,Monday,June,,
16-0039242,9,Monday,June,,
16-0039243,10,Monday,June,,
16-0039245,10,Monday,June,,
16-0039246,10,Monday,June,,
16-0039248,10,Monday,June,,
16-0039249,10,Monday,June,,
16-0039250,10,Monday,June,,
16-0039251,11,Monday,June,,
16-0039252,11,Monday,June,,
16-0039253,11,Monday,June,,
16-0039255,11,Monday,June,,
16-0039256,11,Monday,June,,
16-0039258,11,Monday,June,,
16-0039260,12,Monday,June,,
16-0039261,12,Monday,June,,
16-0039263,12,Monday,June,,
16-0039265,12,Monday,June,,
16-0039266,12,Monday,June,,
16-0039270,12,Monday,June,,
16-0039271,12,Monday,June,,
16-0039272,13,Monday,June,,
16-0039273,13,Monday,June,,
16-0039274,13,Monday,June,,
16-0039275,13,Monday,June,,
16-0039277,13,Monday,June,,
16-0039279,13,Monday,June,,
16-0039281,13,Monday,June,,
16-0039282,14,Monday,June,,
16-0039283,14,Monday,June,,
16-0039285,14,Monday,June,,
16-0039287,14,Monday,June,,
16-0039289,14,Monday,June,,
16-0039290,14,Monday,June,,
16-0039291,14,Monday,June,,
16-0039295,14,Monday,June,,
16-0039296,15,Monday,June,,
16-0039297,15,Monday,June,,
16-0039299,15,Monday,June,,
16-0039302,15,Monday,June,,
16-0039303,15,Monday,June,,
16-0039305,15,Monday,June,,
16-0039307,15,Monday,June,,
16-0039308,15,Monday,June,,
16-0039309,15,Monday,June,,
16-0039311,15,Monday,June,,
16-0039312,15,Monday,June,,
16-0039313,15,Monday,June,,
16-0039314,16,Monday,June,,
16-0039315,16,Monday,June,,
16-0039316,16,Monday,June,,
16-0039317,16,Monday,June,,
16-0039320,16,Monday,June,,
16-0039323,16,Monday,June,,
16-0039324,16,Monday,June,,
16-0039325,16,Monday,June,,
16-0039326,16,Monday,June,,
16-0039328,16,Monday,June,,
16-0039331,16,Monday,June,,
16-0039332,17,Monday,June,,
16-0039333,17,Monday,June,,
16-0039334,17,Monday,June,,
16-0039336,17,Monday,June,,
16-0039338,17,Monday,June,,
16-0039342,17,Monday,June,,
16-0039346,17,Monday,June,,
16-0039347,17,Monday,June,,
16-0039348,18,Monday,June,,
16-0039349,18,Monday,June,,
16-0039352,18,Monday,June,,
16-0039353,18,Monday,June,,
16-0039355,18,Monday,June,,
16-0039356,18,Monday,June,,
16-0039357,18,Monday,June,,
16-0039359,18,Monday,June,,
16-0039363,19,Monday,June,,
16-0039364,19,Monday,June,,
16-0039366,19,Monday,June,,
16-0039368,20,Monday,June,,
16-0039369,20,Monday,June,,
16-0039373,20,Monday,June,,
16-0039374,20,Monday,June,,
16-0039376,20,Monday,June,,
16-0039377,20,Monday,June,,
16-0039378,20,Monday,June,,
16-0039379,20,Monday,June,,
16-0039380,21,Monday,June,,
16-0039381,21,Monday,June,,
16-0039383,21,Monday,June,,
16-0039384,21,Monday,June,,
16-0039386,21,Monday,June,,
16-0039390,21,Monday,June,,
16-0039391,22,Monday,June,,
16-0039392,22,Monday,June,,
16-0039395,22,Monday,June,,
16-0039397,22,Monday,June,,
16-0039398,22,Monday,June,,
16-0039399,22,Monday,June,,
16-0039400,22,Monday,June,,
16-0039403,23,Monday,June,,
16-0039405,23,Monday,June,,
16-0039406,23,Monday,June,,
16-0039408,0,Tuesday,June,,
16-0039409,0,Tuesday,June,,
16-0039410,0,Tuesday,June,,
16-0039412,0,Tuesday,June,,
16-0039413,0,Tuesday,June,,
16-0039417,1,Tuesday,June,,
16-0039418,1,Tuesday,June,,
16-0039419,1,Tuesday,June,,
16-0039420,1,Tuesday,June,,
16-0039422,2,Tuesday,June,,
16-0039423,2,Tuesday,June,,
16-0039425,3,Tuesday,June,,
16-0039426,3,Tuesday,June,,
16-0039428,3,Tuesday,June,,
16-0039429,3,Tuesday,June,,
16-0039430,3,Tuesday,June,,
16-0039431,4,Tuesday,June,,
16-0039433,5,Tuesday,June,,
16-0039434,5,Tuesday,June,,
16-0039436,5,Tuesday,June,,
16-0039437,5,Tuesday,June,,
16-0039439,6,Tuesday,June,,
16-0039442,6,Tuesday,June,,
16-0039445,7,Tuesday,June,,
16-0039446,7,Tuesday,June,,
16-0039449,7,Tuesday,June,,
16-0039451,7,Tuesday,June,,
16-0039452,7,Tuesday,June,,
16-0039455,8,Tuesday,June,,
16-0039457,8,Tuesday,June,,
16-0039458,8,Tuesday,June,,
16-0039460,8,Tuesday,June,,
16-0039462,8,Tuesday,June,,
16-0039463,8,Tuesday,June,,
16-0039464,8,Tuesday,June,,
16-0039465,8,Tuesday,June,,
16-0039466,9,Tuesday,June,,
16-0039469,9,Tuesday,June,,
16-0039473,9,Tuesday,June,,
16-0039475,9,Tuesday,June,,
16-0039476,9,Tuesday,June,,
16-0039477,9,Tuesday,June,,
16-0039478,9,Tuesday,June,,
16-0039479,9,Tuesday,June,,
16-0039480,10,Tuesday,June,,
16-0039481,10,Tuesday,June,,
16-0039482,10,Tuesday,June,,
16-0039483,10,Tuesday,June,,
16-0039485,10,Tuesday,June,,
16-0039487,10,Tuesday,June,,
16-0039491,10,Tuesday,June,,
16-0039493,10,Tuesday,June,,
16-0039496,10,Tuesday,June,,
16-0039497,11,Tuesday,June,,
16-0039499,11,Tuesday,June,,
16-0039501,11,Tuesday,June,,
16-0039504,11,Tuesday,June,,
16-0039507,11,Tuesday,June,,
16-0039508,11,Tuesday,June,,
16-0039509,11,Tuesday,June,,
16-0039512,12,Tuesday,June,,
16-0039515,12,Tuesday,June,,
16-0039516,12,Tuesday,June,,
16-0039517,12,Tuesday,June,,
16-0039518,12,Tuesday,June,,
16-0039519,12,Tuesday,June,,
16-0039520,12,Tuesday,June,,
16-0039523,13,Tuesday,June,,
16-0039524,13,Tuesday,June,,
16-0039525,13,Tuesday,June,,
16-0039528,13,Tuesday,June,,
16-0039532,13,Tuesday,June,,
16-0039534,13,Tuesday,June,,
16-0039535,14,Tuesday,June,,
16-0039536,14,Tuesday,June,,
16-0039538,14,Tuesday,June,,
16-0039539,14,Tuesday,June,,
16-0039542,14,Tuesday,June,,
16-0039544,14,Tuesday,June,,
16-0039546,14,Tuesday,June,,
16-0039547,14,Tuesday,June,,
16-0039548,14,Tuesday,June,,
16-0039550,14,Tuesday,June,,
16-0039551,14,Tuesday,June,,
16-0039553,14,Tuesday,June,,
16-0039554,15,Tuesday,June,,
16-0039555,15,Tuesday,June,,
16-0039556,15,Tuesday,June,,
16-0039557,15,Tuesday,June,,
16-0039559,15,Tuesday,June,,
16-0039560,15,Tuesday,June,,
16-0039563,15,Tuesday,June,,
16-0039568,15,Tuesday,June,,
16-0039569,15,Tuesday,June,,
16-0039572,15,Tuesday,June,,
16-0039574,15,Tuesday,June,,
16-0039576,16,Tuesday,June,,
16-0039577,16,Tuesday,June,,
16-0039579,16,Tuesday,June,,
16-0039581,16,Tuesday,June,,
16-0039584,16,Tuesday,June,,
16-0039587,16,Tuesday,June,,
16-0039588,16,Tuesday,June,,
16-0039590,16,Tuesday,June,,
16-0039592,17,Tuesday,June,,
16-0039593,17,Tuesday,June,,
16-0039595,17,Tuesday,June,,
16-0039597,17,Tuesday,June,,
16-0039598,17,Tuesday,June,,
16-0039601,17,Tuesday,June,,
16-0039602,17,Tuesday,June,,
16-0039604,17,Tuesday,June,,
16-0039605,18,Tuesday,June,,
16-0039606,18,Tuesday,June,,
16-0039607,18,Tuesday,June,,
16-0039609,18,Tuesday,June,,
16-0039610,18,Tuesday,June,,
16-0039611,18,Tuesday,June,,
16-0039612,18,Tuesday,June,,
16-0039613,18,Tuesday,June,,
16-0039614,18,Tuesday,June,,
16-0039617,18,Tuesday,June,,
16-0039618,18,Tuesday,June,,
16-0039619,18,Tuesday,June,,
16-0039625,19,Tuesday,June,,
16-0039626,19,Tuesday,June,,
16-0039627,19,Tuesday,June,,
16-0039630,19,Tuesday,June,,
16-0039632,19,Tuesday,June,,
16-0039634,19,Tuesday,June,,
16-0039636,19,Tuesday,June,,
16-0039642,19,Tuesday,June,,
16-0039643,19,Tuesday,June,,
16-0039644,20,Tuesday,June,,
16-0039645,20,Tuesday,June,,
16-0039646,20,Tuesday,June,,
16-0039647,20,Tuesday,June,,
16-0039648,20,Tuesday,June,,
16-0039649,20,Tuesday,June,,
16-0039650,20,Tuesday,June,,
16-0039651,20,Tuesday,June,,
16-0039653,20,Tuesday,June,,
16-0039654,20,Tuesday,June,,
16-0039656,20,Tuesday,June,,
16-0039657,20,Tuesday,June,,
16-0039658,21,Tuesday,June,,
16-0039659,21,Tuesday,June,,
16-0039660,21,Tuesday,June,,
16-0039661,21,Tuesday,June,,
16-0039662,21,Tuesday,June,,
