Incident Number,Day,Month,Hour,Lat,Long
16-0011217,12,Thursday,February,42.2713409,-71.1046549
16-0011219,12,Thursday,February,42.367226,-71.054685
16-0011220,12,Thursday,February,42.285484,-71.071091
16-0011223,12,Thursday,February,,
16-0011224,12,Thursday,February,42.34855,-71.0755607
16-0011225,12,Thursday,February,,
16-0011228,13,Thursday,February,42.3466892,-71.043931
16-0011230,13,Thursday,February,42.2713823,-71.0681607
16-0011234,13,Thursday,February,,
16-0011235,13,Thursday,February,42.388918,-71.00633
16-0011236,13,Thursday,February,42.35614705,-71.0582666882115
16-0011237,13,Thursday,February,42.3414187,-71.0790063
16-0011238,13,Thursday,February,,
16-0011239,13,Thursday,February,42.3264963,-71.0665839
16-0011242,14,Thursday,February,42.294319,-71.085846
16-0011244,14,Thursday,February,42.3533225,-71.0593979
16-0011246,14,Thursday,February,52.9609559,-0.0239503
16-0011247,14,Thursday,February,42.3348931,-71.0884934
16-0011248,14,Thursday,February,35.8428441,-87.0325045
16-0011249,14,Thursday,February,,
16-0011250,14,Thursday,February,26.655805,-80.257632
16-0011252,14,Thursday,February,42.3866011,-71.0066038
16-0011255,15,Thursday,February,41.397606,-96.209458
16-0011257,15,Thursday,February,,
16-0011258,15,Thursday,February,42.281734,-71.13404
16-0011259,15,Thursday,February,,
16-0011263,15,Thursday,February,42.2973205,-71.0744952
16-0011264,15,Thursday,February,42.3348931,-71.0884934
16-0011268,16,Thursday,February,,
16-0011269,16,Thursday,February,,
16-0011270,16,Thursday,February,,
16-0011275,17,Thursday,February,42.3619187,-71.0701194
16-0011277,17,Thursday,February,,
16-0011278,17,Thursday,February,37.9997955,-86.0107981
16-0011279,17,Thursday,February,,
16-0011283,17,Thursday,February,42.26257,-71.115845
16-0011286,18,Thursday,February,,
16-0011290,18,Thursday,February,42.259961,-71.158714
16-0011294,18,Thursday,February,42.3604823,-71.0595678
16-0011296,19,Thursday,February,42.3374108,-71.0718804
16-0011297,19,Thursday,February,42.2860244,-71.1287296
16-0011299,19,Thursday,February,,
16-0011300,19,Thursday,February,42.324963,-71.112186
16-0011301,19,Thursday,February,42.3832783,-71.0232279
16-0011302,19,Thursday,February,42.3608989,-71.0552173
16-0011305,20,Thursday,February,-26.1197222,28.0397222
16-0011306,20,Thursday,February,42.3504584,-71.0703377
16-0011307,20,Thursday,February,,
16-0011308,20,Thursday,February,35.8428441,-87.0325045
16-0011309,20,Thursday,February,42.3475184,-71.0900449
16-0011310,20,Thursday,February,,
16-0011314,20,Thursday,February,42.367226,-71.054685
16-0011315,21,Thursday,February,42.3352461,-71.0816562
16-0011317,21,Thursday,February,,
16-0011318,21,Thursday,February,-34.6141507,-58.5087221
16-0011319,21,Thursday,February,42.32389,-71.14467
16-0011320,21,Thursday,February,42.293195,-71.060167
16-0011326,22,Thursday,February,37.9997955,-86.0107981
16-0011327,22,Thursday,February,42.333125,-71.034338
16-0011328,22,Thursday,February,,
16-0011330,22,Thursday,February,42.34295755,-71.0893465787618
16-0011331,22,Thursday,February,38.171132,-75.620263
16-0011334,22,Thursday,February,,
16-0011335,23,Thursday,February,-34.6141507,-58.5087221
16-0011336,23,Thursday,February,,
16-0011337,23,Thursday,February,42.315777,-71.072061
16-0011338,23,Thursday,February,,
16-0011340,0,Friday,February,42.3604823,-71.0595678
16-0011341,0,Friday,February,,
16-0011342,0,Friday,February,,
16-0011344,0,Friday,February,42.290088,-71.136522
16-0011346,1,Friday,February,,
16-0011347,1,Friday,February,33.1398875,-80.3942635
16-0011348,1,Friday,February,32.522118,-94.6989028
16-0011352,1,Friday,February,,
16-0011353,1,Friday,February,42.283326,-71.080757
16-0011355,2,Friday,February,42.3403161,-71.0692782
16-0011359,3,Friday,February,42.313129,-71.095359
16-0011361,3,Friday,February,42.3348931,-71.0884934
16-0011364,4,Friday,February,42.2862098,-71.0453276
16-0011365,4,Friday,February,42.3612761,-71.1412549
16-0011366,4,Friday,February,,
16-0011367,4,Friday,February,42.3490315,-71.0407660073139
16-0011368,5,Friday,February,42.2723208,-71.0869953
16-0011369,5,Friday,February,,
16-0011370,5,Friday,February,,
16-0011371,5,Friday,February,,
16-0011373,5,Friday,February,42.3350044,-71.0885753
16-0011374,6,Friday,February,42.3604823,-71.0595678
16-0011376,6,Friday,February,,
16-0011384,7,Friday,February,42.3409501,-71.0551626
16-0011385,8,Friday,February,42.3059478,-71.1116815183862
16-0011386,8,Friday,February,,
16-0011388,8,Friday,February,33.8967693,-84.21492
16-0011391,8,Friday,February,,
16-0011392,8,Friday,February,42.2866525,-71.1310063
16-0011394,8,Friday,February,42.3503105,-71.0798846
16-0011395,9,Friday,February,,
16-0011396,9,Friday,February,42.332001,-71.1120662
16-0011398,9,Friday,February,,
16-0011401,9,Friday,February,42.388055,-71.005614
16-0011404,10,Friday,February,42.344337,-71.088088
16-0011405,10,Friday,February,,
16-0011407,10,Friday,February,52.9500834,-0.0310881
16-0011408,10,Friday,February,,
16-0011411,10,Friday,February,42.2885714,-71.0942733
16-0011414,11,Friday,February,42.3337105,-71.1651696
16-0011415,11,Friday,February,,
16-0011418,11,Friday,February,42.3501019,-71.0596026
16-0011419,11,Friday,February,,
16-0011420,11,Friday,February,,
16-0011422,11,Friday,February,42.3866011,-71.0066038
16-0011424,11,Friday,February,42.272786,-71.077255
16-0011425,11,Friday,February,42.250781,-71.114022
16-0011427,11,Friday,February,,
16-0011429,11,Friday,February,37.9997955,-86.0107981
16-0011430,11,Friday,February,,
16-0011432,12,Friday,February,42.3483133,-71.0786322
16-0011433,12,Friday,February,42.3604823,-71.0595678
16-0011434,12,Friday,February,,
16-0011435,12,Friday,February,42.3350044,-71.0885753
16-0011436,13,Friday,February,,
16-0011437,13,Friday,February,42.262516,-71.111651
16-0011438,13,Friday,February,42.3106203,-71.0540916
16-0011439,13,Friday,February,42.3345126,-71.1054205
16-0011440,13,Friday,February,36.1587491,-80.3892205
16-0011442,13,Friday,February,42.296243,-71.084465
16-0011443,13,Friday,February,42.3292564,-71.0534868
16-0011444,14,Friday,February,,
16-0011446,14,Friday,February,,
16-0011451,14,Friday,February,,
16-0011455,14,Friday,February,42.272509,-71.143175
16-0011458,14,Friday,February,42.3318047,-71.0735126
16-0011460,14,Friday,February,42.3324509,-71.0736433
16-0011461,14,Friday,February,42.3416526,-71.0572844
16-0011462,14,Friday,February,42.308936,-71.108032
16-0011466,15,Friday,February,42.3813322,-71.0265529
16-0011470,15,Friday,February,42.317882,-71.081988
16-0011471,15,Friday,February,42.3604823,-71.0595678
16-0011474,15,Friday,February,,
16-0011475,15,Friday,February,,
16-0011476,15,Friday,February,42.317882,-71.081988
16-0011477,15,Friday,February,42.3376838,-71.1045659
16-0011479,15,Friday,February,42.320019,-71.116333
16-0011482,15,Friday,February,,
16-0011483,15,Friday,February,,
16-0011485,16,Friday,February,,
16-0011486,16,Friday,February,42.310099,-71.0668701
16-0011490,16,Friday,February,42.315513,-71.098269
16-0011494,16,Friday,February,42.33735595,-71.0714657187881
16-0011496,16,Friday,February,42.3521222,-71.0569751
16-0011497,16,Friday,February,42.251099,-71.133248
16-0011498,16,Friday,February,41.6850297,-72.7733413
16-0011502,17,Friday,February,42.3350044,-71.0885753
16-0011503,17,Friday,February,42.241327,-71.138873
16-0011505,17,Friday,February,,
16-0011507,17,Friday,February,42.2522041,-71.1186346
16-0011508,17,Friday,February,42.306269,-71.078567
16-0011509,17,Friday,February,33.1398875,-80.3942635
16-0011511,18,Friday,February,,
16-0011512,18,Friday,February,42.307265,-71.105285
16-0011514,18,Friday,February,42.2502155,-71.1225959
16-0011515,18,Friday,February,42.2964556,-71.1452062
16-0011516,18,Friday,February,,
16-0011517,18,Friday,February,42.313129,-71.095359
16-0011520,18,Friday,February,42.3541956,-71.0539964
16-0011521,18,Friday,February,42.313129,-71.095359
16-0011522,18,Friday,February,,
16-0011524,19,Friday,February,42.315513,-71.098269
16-0011526,19,Friday,February,42.292149,-71.067607
16-0011528,19,Friday,February,42.303072,-71.068165
16-0011529,19,Friday,February,39.6788503,-75.5770353
16-0011531,20,Friday,February,42.2912093,-71.1244966
16-0011533,20,Friday,February,42.2843093,-71.0463008609967
16-0011537,20,Friday,February,,
16-0011539,20,Friday,February,42.287697,-71.125553
16-0011540,20,Friday,February,42.304017,-71.064578
16-0011543,21,Friday,February,42.378856,-71.032359
16-0011546,21,Friday,February,42.287697,-71.125553
16-0011547,21,Friday,February,,
16-0011548,21,Friday,February,,
16-0011549,21,Friday,February,42.332001,-71.1120662
16-0011550,21,Friday,February,42.310211,-71.070212
16-0011555,22,Friday,February,,
16-0011556,22,Friday,February,42.313793,-71.057083
16-0011557,22,Friday,February,,
16-0011561,22,Friday,February,42.3541956,-71.0539964
16-0011562,23,Friday,February,42.309886,-71.10352
16-0011563,23,Friday,February,42.3348931,-71.0884934
16-0011565,23,Friday,February,42.3500548,-71.0774775
16-0011567,23,Friday,February,42.292773,-71.121393
16-0011570,23,Friday,February,,
16-0011573,0,Saturday,February,41.397606,-96.209458
16-0011576,0,Saturday,February,42.355119,-71.0619036
16-0011577,0,Saturday,February,,
16-0011578,0,Saturday,February,42.3535856,-71.0537968
16-0011581,1,Saturday,February,42.6289495,-78.7375289
16-0011582,1,Saturday,February,,
16-0011583,1,Saturday,February,33.1398875,-80.3942635
16-0011584,1,Saturday,February,,
16-0011585,2,Saturday,February,42.3650064,-71.064166
16-0011586,2,Saturday,February,,
16-0011588,2,Saturday,February,42.288097,-71.077468
16-0011589,2,Saturday,February,42.3741282,-71.0328065
16-0011597,5,Saturday,February,,
16-0011599,5,Saturday,February,42.3604823,-71.0595678
16-0011603,6,Saturday,February,42.3366072,-71.0893384
16-0011605,7,Saturday,February,42.3480222,-71.0784264
16-0011606,8,Saturday,February,42.279547,-71.091707
16-0011608,8,Saturday,February,42.3171276,-71.0653791
16-0011609,8,Saturday,February,42.2967348,-71.1453428
16-0011610,8,Saturday,February,42.3618414,-71.0568986
16-0011611,9,Saturday,February,,
16-0011613,9,Saturday,February,42.31300145,-71.1192143552159
16-0011614,9,Saturday,February,42.292018,-71.120122
16-0011615,9,Saturday,February,,
16-0011618,9,Saturday,February,42.3866892,-71.0068424
16-0011619,9,Saturday,February,42.285743,-71.071152
16-0011621,10,Saturday,February,,
16-0011622,10,Saturday,February,42.33408265,-71.0734485359721
16-0011626,10,Saturday,February,42.3417436,-71.0906399
16-0011627,10,Saturday,February,,
16-0011628,10,Saturday,February,42.296243,-71.084465
16-0011630,10,Saturday,February,,
16-0011631,11,Saturday,February,37.9997955,-86.0107981
16-0011634,11,Saturday,February,,
16-0011635,11,Saturday,February,,
16-0011638,11,Saturday,February,42.315513,-71.098269
16-0011639,11,Saturday,February,42.3350044,-71.0885753
16-0011641,11,Saturday,February,42.335503,-71.097175
16-0011643,11,Saturday,February,42.3397131,-71.0558619
16-0011644,11,Saturday,February,42.3199571,-71.1117076
16-0011645,11,Saturday,February,42.2861038,-71.0455287
16-0011647,11,Saturday,February,41.2781512,-73.4073429
16-0011648,11,Saturday,February,42.283222,-71.111499
16-0011649,11,Saturday,February,,
16-0011651,11,Saturday,February,42.269148,-71.168093
16-0011657,12,Saturday,February,42.3604823,-71.0595678
16-0011658,12,Saturday,February,42.3012981,-71.1125139
16-0011661,12,Saturday,February,42.3042649,-71.0744953
16-0011664,12,Saturday,February,42.3639593,-71.0302454
16-0011666,12,Saturday,February,,
16-0011667,12,Saturday,February,42.3483389,-71.0732835
16-0011668,12,Saturday,February,,
16-0011669,13,Saturday,February,38.5442908,-76.0840934
16-0011674,13,Saturday,February,42.2964556,-71.1452062
16-0011677,13,Saturday,February,,
16-0011678,13,Saturday,February,42.775015,-70.882448
16-0011679,13,Saturday,February,42.3201791,-71.0712903
16-0011680,13,Saturday,February,42.294429,-71.050835
16-0011681,13,Saturday,February,42.3552498,-71.0623372
16-0011683,14,Saturday,February,42.3529947,-71.0646278
16-0011684,14,Saturday,February,42.304218,-71.059374
16-0011685,14,Saturday,February,42.3604823,-71.0595678
16-0011688,14,Saturday,February,,
16-0011689,14,Saturday,February,42.3586119,-71.1580255
16-0011690,14,Saturday,February,42.3353611,-71.0929213
16-0011691,14,Saturday,February,42.2723208,-71.0869953
16-0011692,14,Saturday,February,,
16-0011694,14,Saturday,February,42.3334134,-71.1543191
16-0011699,15,Saturday,February,,
16-0011702,15,Saturday,February,42.3048438,-71.1057102
16-0011703,15,Saturday,February,42.30793315,-71.114182
16-0011704,15,Saturday,February,42.3582926,-71.0602525
16-0011705,15,Saturday,February,33.1398875,-80.3942635
16-0011706,15,Saturday,February,,
16-0011707,15,Saturday,February,42.292987,-71.081442
16-0011708,15,Saturday,February,42.3248426,-71.0950158
16-0011709,15,Saturday,February,,
16-0011710,15,Saturday,February,42.3348931,-71.0884934
16-0011711,15,Saturday,February,42.3664741,-71.0546855
16-0011712,15,Saturday,February,42.3042649,-71.0744953
16-0011713,15,Saturday,February,,
16-0011714,16,Saturday,February,42.3042649,-71.0744953
16-0011716,16,Saturday,February,,
16-0011717,16,Saturday,February,42.30139,-71.052465
16-0011718,16,Saturday,February,42.344004,-71.078255
16-0011719,16,Saturday,February,42.3482674,-71.0974195
16-0011720,16,Saturday,February,,
16-0011721,16,Saturday,February,,
16-0011722,16,Saturday,February,,
16-0011723,16,Saturday,February,,
16-0011724,16,Saturday,February,42.28737375,-71.1307003747452
16-0011725,17,Saturday,February,42.281801,-71.137141
16-0011727,17,Saturday,February,42.3287665,-71.084102
16-0011729,17,Saturday,February,42.247961,-71.110067
16-0011730,17,Saturday,February,42.301688,-71.167916
16-0011731,17,Saturday,February,,
16-0011732,17,Saturday,February,42.37553,-71.156578
16-0011733,17,Saturday,February,42.34693945,-71.0808574623708
16-0011736,18,Saturday,February,38.4570622,-75.836045
16-0011738,18,Saturday,February,42.3182467,-71.0426228
16-0011740,18,Saturday,February,42.3548452,-71.0629830415452
16-0011742,18,Saturday,February,42.327935,-71.104999
16-0011743,18,Saturday,February,42.3587798,-71.0711332
16-0011744,18,Saturday,February,42.244038,-71.11792
16-0011745,18,Saturday,February,,
16-0011750,19,Saturday,February,,
16-0011754,19,Saturday,February,42.281331,-71.088829
16-0011755,19,Saturday,February,42.358606,-71.065076
16-0011758,19,Saturday,February,42.293693,-71.11907
16-0011759,19,Saturday,February,42.3048438,-71.1057102
16-0011762,20,Saturday,February,39.5545426,-77.7036034
16-0011764,20,Saturday,February,42.327818,-71.0971633
16-0011765,20,Saturday,February,42.3688194,-71.0410912913837
16-0011768,20,Saturday,February,,
16-0011770,20,Saturday,February,42.3058297,-71.147471
16-0011771,20,Saturday,February,42.2843093,-71.0463008609967
16-0011772,20,Saturday,February,,
16-0011774,20,Saturday,February,42.287325,-71.073059
16-0011775,20,Saturday,February,,
16-0011777,20,Saturday,February,42.32398525,-71.0877387805395
16-0011780,21,Saturday,February,42.2498563,-71.1225675
16-0011782,21,Saturday,February,,
16-0011784,21,Saturday,February,39.5545426,-77.7036034
16-0011785,21,Saturday,February,,
16-0011788,22,Saturday,February,42.378856,-71.032359
16-0011790,22,Saturday,February,,
16-0011791,22,Saturday,February,,
16-0011792,22,Saturday,February,,
16-0011793,22,Saturday,February,42.388918,-71.00633
16-0011794,22,Saturday,February,42.336201,-71.041992
16-0011796,23,Saturday,February,42.292773,-71.121393
16-0011797,23,Saturday,February,42.2834319,-71.0689393
16-0011798,23,Saturday,February,,
16-0011805,0,Sunday,February,,
16-0011810,1,Sunday,February,42.291593,-71.116154
16-0011814,2,Sunday,February,52.9500834,-0.0310881
16-0011816,2,Sunday,February,,
16-0011817,2,Sunday,February,42.3339913,-71.0973446
16-0011818,2,Sunday,February,,
16-0011819,2,Sunday,February,42.9908333,-80.2705126
16-0011825,3,Sunday,February,42.3604823,-71.0595678
16-0011827,4,Sunday,February,,
16-0011828,4,Sunday,February,,
16-0011833,7,Sunday,February,,
16-0011835,7,Sunday,February,42.3536233,-71.0742268
16-0011839,8,Sunday,February,42.325683,-71.071256
16-0011840,8,Sunday,February,42.3042649,-71.0744953
16-0011841,8,Sunday,February,,
16-0011844,8,Sunday,February,42.3348931,-71.0884934
16-0011846,9,Sunday,February,,
16-0011849,9,Sunday,February,,
16-0011850,9,Sunday,February,,
16-0011851,9,Sunday,February,42.347533,-71.075108
16-0011852,9,Sunday,February,42.315513,-71.098269
16-0011856,10,Sunday,February,42.3483277,-71.0574286
16-0011858,10,Sunday,February,14.6052148,121.0981649
16-0011861,11,Sunday,February,,
16-0011866,11,Sunday,February,,
16-0011867,12,Sunday,February,,
16-0011868,12,Sunday,February,42.3604823,-71.0595678
16-0011869,12,Sunday,February,33.1398875,-80.3942635
16-0011870,12,Sunday,February,42.7222306,-87.902519
16-0011871,12,Sunday,February,42.285288,-71.117357
16-0011873,12,Sunday,February,,
16-0011874,12,Sunday,February,42.347664,-71.0730394
16-0011877,13,Sunday,February,42.287105,-71.084269
16-0011878,13,Sunday,February,42.316904,-71.082563
16-0011879,13,Sunday,February,,
16-0011880,13,Sunday,February,,
16-0011883,13,Sunday,February,42.3397131,-71.0558619
16-0011887,13,Sunday,February,42.262588,-71.100858
16-0011892,14,Sunday,February,44.104196,-72.801255
16-0011893,14,Sunday,February,,
16-0011895,14,Sunday,February,,
16-0011896,14,Sunday,February,42.330103,-71.0559413
16-0011898,14,Sunday,February,,
16-0011899,14,Sunday,February,,
16-0011901,14,Sunday,February,42.3264182,-71.1002378
16-0011908,15,Sunday,February,42.9908333,-80.2705126
16-0011909,15,Sunday,February,,
16-0011911,15,Sunday,February,42.325755,-71.101355
16-0011912,15,Sunday,February,42.314365,-71.072512
16-0011914,15,Sunday,February,42.293693,-71.11907
16-0011915,15,Sunday,February,42.3352461,-71.0816562
16-0011918,16,Sunday,February,,
16-0011922,16,Sunday,February,42.2937486,-71.1155151
16-0011923,16,Sunday,February,,
16-0011924,16,Sunday,February,42.374057,-71.0373709
16-0011925,16,Sunday,February,42.3640614,-71.0633028
16-0011926,16,Sunday,February,42.345657,-71.072746
16-0011927,17,Sunday,February,38.6177223,-76.9431297
16-0011928,17,Sunday,February,42.3866892,-71.0068424
16-0011929,17,Sunday,February,,
16-0011930,17,Sunday,February,,
16-0011931,17,Sunday,February,39.7415986,-84.8512012
16-0011934,17,Sunday,February,41.2749005,-72.4766958
16-0011935,17,Sunday,February,35.651067,-81.243637
16-0011936,17,Sunday,February,42.3475844,-71.065728
16-0011938,18,Sunday,February,42.314734,-71.074507
16-0011939,18,Sunday,February,,
16-0011941,18,Sunday,February,,
16-0011944,18,Sunday,February,42.3659928,-71.0661327
16-0011946,18,Sunday,February,14.5868586,120.9689531
16-0011947,19,Sunday,February,39.16081255,-76.7353258802353
16-0011949,19,Sunday,February,,
16-0011950,19,Sunday,February,,
16-0011954,20,Sunday,February,,
16-0011955,20,Sunday,February,42.26033,-71.12589
16-0011958,20,Sunday,February,42.321747,-71.093239
16-0011959,20,Sunday,February,,
16-0011960,20,Sunday,February,,
16-0011963,20,Sunday,February,,
16-0011964,20,Sunday,February,,
16-0011965,20,Sunday,February,,
16-0011967,20,Sunday,February,42.316614,-71.103125
16-0011969,20,Sunday,February,42.3500548,-71.0774775
16-0011970,21,Sunday,February,,
16-0011971,21,Sunday,February,42.282642,-71.073824
16-0011973,21,Sunday,February,14.2797483,120.9732905
16-0011974,21,Sunday,February,,
16-0011975,21,Sunday,February,42.33568,-71.1060436296658
16-0011977,22,Sunday,February,42.334489,-71.051152
16-0011981,22,Sunday,February,42.3587085,-71.067829
16-0011985,23,Sunday,February,42.3314206,-71.0750114
16-0011988,0,Monday,February,,
16-0011989,0,Monday,February,,
16-0011990,0,Monday,February,42.276836,-71.118422
16-0011991,0,Monday,February,,
16-0011993,1,Monday,February,,
16-0011994,1,Monday,February,42.3475844,-71.065728
16-0011998,2,Monday,February,42.3582926,-71.0602525
16-0012003,4,Monday,February,42.344045,-71.066254
16-0012014,7,Monday,February,42.2860244,-71.1287296
16-0012016,7,Monday,February,,
16-0012020,7,Monday,February,42.3955547,-71.0338315
16-0012021,7,Monday,February,,
16-0012023,7,Monday,February,42.3483133,-71.0786322
16-0012024,8,Monday,February,,
16-0012027,8,Monday,February,,
16-0012030,8,Monday,February,31.8103122,-81.3904788
16-0012033,9,Monday,February,42.360401,-71.0576816290551
16-0012036,9,Monday,February,42.275455,-71.100465
16-0012038,9,Monday,February,42.3503105,-71.0798846
16-0012039,9,Monday,February,42.3288585,-71.0823505261317
16-0012042,9,Monday,February,,
16-0012044,10,Monday,February,42.3325281,-71.0960247
16-0012046,10,Monday,February,,
16-0012047,10,Monday,February,42.3280082,-71.0829258
16-0012048,10,Monday,February,,
16-0012049,10,Monday,February,49.2499778,-122.947166
16-0012051,10,Monday,February,42.2873662,-71.0410965
16-0012053,10,Monday,February,,
16-0012054,10,Monday,February,42.3695489,-71.0332733
16-0012056,11,Monday,February,42.3500548,-71.0774775
16-0012057,11,Monday,February,,
16-0012062,11,Monday,February,,
16-0012063,11,Monday,February,,
16-0012064,11,Monday,February,42.3428628,-71.0969883
16-0012065,11,Monday,February,42.3416526,-71.0572844
16-0012067,12,Monday,February,37.9997955,-86.0107981
16-0012071,12,Monday,February,,
16-0012072,12,Monday,February,42.290215,-71.074928
16-0012074,12,Monday,February,,
16-0012075,12,Monday,February,42.32934435,-71.0522225840544
16-0012076,13,Monday,February,42.3397554,-71.1049218220988
16-0012079,13,Monday,February,,
16-0012081,13,Monday,February,,
16-0012083,14,Monday,February,,
16-0012084,14,Monday,February,42.335514,-71.045822
16-0012085,14,Monday,February,42.869767,-76.9872215
16-0012086,14,Monday,February,42.315513,-71.098269
16-0012092,14,Monday,February,,
16-0012098,15,Monday,February,50.7167747,-2.4704444
16-0012102,15,Monday,February,42.247961,-71.110067
16-0012104,15,Monday,February,42.3331684,-71.0917737
16-0012106,15,Monday,February,42.33488655,-71.07069745
16-0012108,16,Monday,February,42.292773,-71.121393
16-0012111,16,Monday,February,42.2862098,-71.0453276
16-0012113,16,Monday,February,42.3058297,-71.147471
16-0012114,16,Monday,February,42.2995927,-71.1017299
16-0012116,16,Monday,February,42.3470278,-71.0922309
16-0012117,16,Monday,February,42.3504013,-71.0771187
16-0012120,17,Monday,February,42.325148,-71.091153
16-0012121,17,Monday,February,,
16-0012123,17,Monday,February,42.354588,-71.053276
16-0012124,17,Monday,February,53.0507887,0.1290495
16-0012125,17,Monday,February,42.276639,-71.097568
16-0012126,17,Monday,February,,
16-0012127,17,Monday,February,42.335514,-71.045822
16-0012128,17,Monday,February,42.27582625,-71.0913064440368
16-0012129,17,Monday,February,42.273677,-71.094414
16-0012130,17,Monday,February,42.319958,-71.081383
16-0012131,17,Monday,February,42.313129,-71.095359
16-0012133,17,Monday,February,42.3337105,-71.1651696
16-0012134,18,Monday,February,14.2797483,120.9732905
16-0012137,18,Monday,February,42.3018276,-71.0854605
16-0012141,18,Monday,February,42.28595555,-71.1527667606944
16-0012143,18,Monday,February,42.2500107,-71.1331262
16-0012145,18,Monday,February,42.3436979,-71.0973964
16-0012149,19,Monday,February,,
16-0012151,19,Monday,February,42.290723,-71.118966
16-0012153,19,Monday,February,,
16-0012154,19,Monday,February,,
16-0012156,19,Monday,February,,
16-0012157,19,Monday,February,42.3604823,-71.0595678
16-0012160,20,Monday,February,42.387616,-71.012992
16-0012161,20,Monday,February,42.3483389,-71.0732835
16-0012162,20,Monday,February,42.258318,-71.125902
16-0012164,20,Monday,February,42.332115,-71.0456855
16-0012165,20,Monday,February,42.285118,-71.087857
16-0012167,20,Monday,February,42.3482674,-71.0974195
16-0012168,20,Monday,February,42.281801,-71.137141
16-0012169,21,Monday,February,42.3436979,-71.0973964
16-0012170,21,Monday,February,42.2750984,-71.1231075
16-0012172,21,Monday,February,42.3503105,-71.0798846
16-0012173,21,Monday,February,,
16-0012174,21,Monday,February,,
16-0012175,21,Monday,February,,
16-0012176,21,Monday,February,,
16-0012179,21,Monday,February,42.3503105,-71.0798846
16-0012180,22,Monday,February,,
16-0012183,22,Monday,February,42.321927,-71.082772
16-0012184,22,Monday,February,42.332657,-71.027168
16-0012185,22,Monday,February,,
16-0012186,22,Monday,February,,
16-0012187,22,Monday,February,42.2849929,-71.0772762
16-0012190,23,Monday,February,42.282971,-71.089013
16-0012192,23,Monday,February,42.36440365,-71.0620567435225
16-0012195,0,Tuesday,February,,
16-0012197,0,Tuesday,February,42.342278,-71.105358
16-0012198,0,Tuesday,February,42.319494,-71.097312
16-0012202,1,Tuesday,February,,
16-0012203,2,Tuesday,February,42.292987,-71.081442
16-0012204,2,Tuesday,February,42.342278,-71.105358
16-0012205,2,Tuesday,February,42.3866892,-71.0068424
16-0012206,2,Tuesday,February,42.262347,-71.102737
16-0012207,3,Tuesday,February,42.3340172,-71.1059926
16-0012209,3,Tuesday,February,42.279088,-71.070965
16-0012213,5,Tuesday,February,36.5425072,-87.2982226
16-0012215,5,Tuesday,February,,
16-0012216,6,Tuesday,February,42.3416526,-71.0572844
16-0012218,6,Tuesday,February,42.381975,-71.039296
16-0012220,6,Tuesday,February,42.3612761,-71.1412549
16-0012222,6,Tuesday,February,42.35199705,-71.0649781405535
16-0012227,7,Tuesday,February,42.403803,-71.007998
16-0012228,7,Tuesday,February,,
16-0012229,7,Tuesday,February,,
16-0012230,8,Tuesday,February,30.79545,-83.797096
16-0012235,8,Tuesday,February,,
16-0012236,8,Tuesday,February,,
16-0012237,8,Tuesday,February,,
16-0012240,8,Tuesday,February,42.280333,-71.075467
16-0012241,8,Tuesday,February,42.3500548,-71.0774775
16-0012244,9,Tuesday,February,42.3596671,-71.0543974
16-0012245,9,Tuesday,February,,
16-0012247,9,Tuesday,February,,
16-0012248,9,Tuesday,February,42.3587085,-71.067829
16-0012249,9,Tuesday,February,42.3705826,-71.0413123
16-0012250,9,Tuesday,February,42.3302086,-71.051493
16-0012251,9,Tuesday,February,42.3480108,-71.0878034
16-0012252,9,Tuesday,February,,
16-0012253,9,Tuesday,February,,
16-0012254,9,Tuesday,February,42.308878,-71.10245
16-0012255,9,Tuesday,February,,
16-0012258,10,Tuesday,February,42.277144,-71.124937
16-0012260,10,Tuesday,February,42.3428628,-71.0969883
16-0012261,10,Tuesday,February,,
16-0012262,10,Tuesday,February,42.3705826,-71.0413123
16-0012263,10,Tuesday,February,40.846427,-73.090848
16-0012264,10,Tuesday,February,,
16-0012265,10,Tuesday,February,42.290722,-71.065822
16-0012266,10,Tuesday,February,42.283953,-71.079277
16-0012270,10,Tuesday,February,42.3672928,-71.0692326
16-0012272,10,Tuesday,February,42.2993931,-71.1207247
16-0012276,11,Tuesday,February,,
16-0012278,11,Tuesday,February,42.3593398,-71.0535429
16-0012279,11,Tuesday,February,42.3668394,-71.068088
16-0012281,11,Tuesday,February,,
16-0012286,11,Tuesday,February,,
16-0012289,12,Tuesday,February,,
16-0012290,12,Tuesday,February,42.2973205,-71.0744952
16-0012292,12,Tuesday,February,42.269694,-71.117361
16-0012293,12,Tuesday,February,,
16-0012295,12,Tuesday,February,42.3525866,-71.067535
16-0012296,12,Tuesday,February,42.392769,-71.008986
16-0012297,12,Tuesday,February,40.6864393,-74.9770242
16-0012299,13,Tuesday,February,,
16-0012301,13,Tuesday,February,42.2833918,-71.0379036
16-0012303,13,Tuesday,February,42.3429019,-71.0574784
16-0012304,13,Tuesday,February,42.3470278,-71.0922309
16-0012305,13,Tuesday,February,,
16-0012306,13,Tuesday,February,42.3324509,-71.0736433
16-0012309,14,Tuesday,February,14.2797483,120.9732905
16-0012312,14,Tuesday,February,42.31340225,-71.1164564810146
16-0012313,14,Tuesday,February,50.70894945,-2.43795572031447
16-0012316,14,Tuesday,February,42.358606,-71.065076
16-0012318,14,Tuesday,February,42.295273,-71.065801
16-0012319,14,Tuesday,February,42.3586119,-71.1580255
