Incident Number,Day,Month,Hour,Lat,Long
16-0034217,9,Tuesday,5,42.295146,-71.068701
16-0034220,10,Tuesday,5,42.330873,-71.107315
16-0034231,10,Tuesday,5,42.3091071,-71.1209584
16-0034236,11,Tuesday,5,42.32934435,-71.05222258
16-0034237,11,Tuesday,5,42.373003,-71.041188
16-0034238,11,Tuesday,5,42.2866525,-71.1310063
16-0034239,11,Tuesday,5,42.3480222,-71.0784264
16-0034242,11,Tuesday,5,42.3360354,-71.1057792
16-0034248,11,Tuesday,5,42.2982462,-71.05817472
16-0034252,12,Tuesday,5,42.2713823,-71.0681607
16-0034255,12,Tuesday,5,42.3526849,-71.06125045
16-0034257,12,Tuesday,5,41.397606,-96.209458
16-0034258,12,Tuesday,5,42.311521,-71.061182
16-0034260,12,Tuesday,5,42.3003827,-71.0624746
16-0034261,12,Tuesday,5,41.397606,-96.209458
16-0034263,12,Tuesday,5,42.366052,-71.052801
16-0034265,12,Tuesday,5,42.3586119,-71.1580255
16-0034267,12,Tuesday,5,42.3429019,-71.0574784
16-0034268,13,Tuesday,5,42.9908333,-80.2705126
16-0034270,13,Tuesday,5,42.3526849,-71.06125045
16-0034271,13,Tuesday,5,42.32389,-71.14467
16-0034272,13,Tuesday,5,42.3586119,-71.1580255
16-0034279,13,Tuesday,5,42.291731,-71.058308
16-0034287,14,Tuesday,5,42.3640614,-71.0633028
16-0034293,14,Tuesday,5,42.3042649,-71.0744953
16-0034308,15,Tuesday,5,42.3417436,-71.0906399
16-0034310,16,Tuesday,5,42.3535856,-71.0537968
16-0034312,16,Tuesday,5,42.322458,-71.116825
16-0034316,16,Tuesday,5,42.3334312,-71.0494949
16-0034320,17,Tuesday,5,42.332001,-71.1120662
16-0034323,17,Tuesday,5,42.3640614,-71.0633028
16-0034325,17,Tuesday,5,42.292987,-71.081442
16-0034327,17,Tuesday,5,42.3354147,-71.0875747
16-0034329,17,Tuesday,5,42.317196,-71.0649343
16-0034334,18,Tuesday,5,42.3604823,-71.0595678
16-0034336,18,Tuesday,5,42.331381,-71.040414
16-0034338,18,Tuesday,5,42.33181,-71.104288
16-0034339,18,Tuesday,5,42.3401698,-71.0686409
16-0034341,19,Tuesday,5,42.317882,-71.081988
16-0034342,19,Tuesday,5,42.344045,-71.066254
16-0034344,19,Tuesday,5,42.2806486,-71.0857381
16-0034347,20,Tuesday,5,42.35714,-71.05799853
16-0034348,20,Tuesday,5,42.3432437,-71.0644988
16-0034351,20,Tuesday,5,42.316328,-71.071799
16-0034352,20,Tuesday,5,42.31772,-71.084178
16-0034353,20,Tuesday,5,42.3302086,-71.051493
16-0034359,21,Tuesday,5,42.3318602,-71.0507707
16-0034360,21,Tuesday,5,42.3523066,-71.0807705
16-0034361,21,Tuesday,5,42.3059692,-71.1099774
16-0034362,21,Tuesday,5,42.3587085,-71.067829
16-0034363,22,Tuesday,5,42.3504953,-71.0686605
16-0034366,22,Tuesday,5,42.3511204,-71.0868025
16-0034373,23,Tuesday,5,42.349579,-71.062951
16-0034380,0,Wednesday,5,42.293656,-71.080828
16-0034381,0,Wednesday,5,42.288133,-71.128297
16-0034384,1,Wednesday,5,42.300453,-71.069558
16-0034388,3,Wednesday,5,42.3331264,-71.0560871
16-0034389,3,Wednesday,5,42.382611,-71.033432
16-0034395,5,Wednesday,5,42.3384497,-71.1059755
16-0034401,6,Wednesday,5,42.3325159,-71.0718736
16-0034404,6,Wednesday,5,42.237462,-71.126633
16-0034405,7,Wednesday,5,42.2826604,-71.0562273
16-0034406,7,Wednesday,5,42.2826604,-71.0562273
16-0034407,7,Wednesday,5,42.2826604,-71.0562273
16-0034408,7,Wednesday,5,42.2826604,-71.0562273
16-0034410,7,Wednesday,5,42.2826604,-71.0562273
16-0034412,7,Wednesday,5,42.3604823,-71.0595678
16-0034414,7,Wednesday,5,42.33362075,-71.07262103
16-0034416,7,Wednesday,5,42.3523066,-71.0807705
16-0034420,8,Wednesday,5,42.3587085,-71.067829
16-0034421,8,Wednesday,5,42.3587798,-71.0711332
16-0034429,9,Wednesday,5,42.353609,-71.060296
16-0034430,9,Wednesday,5,42.3403012,-71.1009623
16-0034431,9,Wednesday,5,42.2498563,-71.1225675
16-0034432,9,Wednesday,5,42.339841,-71.065753
16-0034433,9,Wednesday,5,42.33568,-71.10604363
16-0034436,10,Wednesday,5,42.330837,-71.078806
16-0034437,10,Wednesday,5,42.3372289,-71.0554084
16-0034439,10,Wednesday,5,42.282611,-71.088485
16-0034440,10,Wednesday,5,42.3387682,-71.0747191
16-0034441,10,Wednesday,5,42.285453,-71.094069
16-0034443,10,Wednesday,5,42.283302,-71.074332
16-0034447,10,Wednesday,5,42.354588,-71.053276
16-0034448,10,Wednesday,5,42.290345,-71.115261
16-0034451,11,Wednesday,5,42.2862098,-71.0453276
16-0034452,11,Wednesday,5,42.292987,-71.081442
16-0034454,11,Wednesday,5,41.397606,-96.209458
16-0034456,11,Wednesday,5,42.3334312,-71.0439392
16-0034457,11,Wednesday,5,42.3318047,-71.0735126
16-0034459,11,Wednesday,5,42.2826604,-71.0562273
16-0034461,11,Wednesday,5,42.281734,-71.13404
16-0034462,11,Wednesday,5,42.316734,-71.100737
16-0034466,12,Wednesday,5,42.292773,-71.121393
16-0034471,12,Wednesday,5,42.275455,-71.100465
16-0034472,12,Wednesday,5,42.347664,-71.0730394
16-0034474,12,Wednesday,5,42.2514877,-71.1147738
16-0034484,13,Wednesday,5,42.3280082,-71.0829258
16-0034487,13,Wednesday,5,42.3593398,-71.0535429
16-0034491,14,Wednesday,5,42.303993,-71.143983
16-0034495,14,Wednesday,5,42.310015,-71.100574
16-0034498,14,Wednesday,5,42.3280082,-71.0829258
16-0034500,14,Wednesday,5,42.343304,-71.080976
16-0034506,14,Wednesday,5,42.3505139,-71.1716243
16-0034507,14,Wednesday,5,42.34855,-71.0755607
16-0034512,15,Wednesday,5,42.3604823,-71.0595678
16-0034517,15,Wednesday,5,42.3621936,-71.0669926
16-0034518,15,Wednesday,5,42.315513,-71.098269
16-0034519,15,Wednesday,5,41.397606,-96.209458
16-0034520,15,Wednesday,5,42.2978534,-71.0760356
16-0034521,15,Wednesday,5,42.287594,-71.088796
16-0034523,15,Wednesday,5,42.3716451,-71.0420659
16-0034529,16,Wednesday,5,42.317196,-71.0649343
16-0034532,16,Wednesday,5,42.2978534,-71.0760356
16-0034534,16,Wednesday,5,42.246978,-71.121497
16-0034535,16,Wednesday,5,42.3698565,-71.0726158
16-0034537,16,Wednesday,5,42.292773,-71.121393
16-0034549,17,Wednesday,5,42.9908333,-80.2705126
16-0034553,17,Wednesday,5,42.3582926,-71.0602525
16-0034556,18,Wednesday,5,42.2826604,-71.0562273
16-0034557,18,Wednesday,5,42.2826604,-71.0562273
16-0034558,18,Wednesday,5,42.35046,-71.087603
16-0034563,18,Wednesday,5,42.30329,-71.1297
16-0034565,18,Wednesday,5,42.323737,-71.084293
16-0034566,18,Wednesday,5,42.292773,-71.121393
16-0034568,18,Wednesday,5,42.304265,-71.0628283
16-0034570,18,Wednesday,5,42.324839,-71.084077
16-0034574,19,Wednesday,5,42.664146,-84.657374
16-0034576,19,Wednesday,5,42.3584467,-71.06082348
16-0034580,19,Wednesday,5,42.3467181,-71.0609504
16-0034582,19,Wednesday,5,42.317108,-71.074537
16-0034583,19,Wednesday,5,42.3722033,-71.0686192
16-0034588,20,Wednesday,5,42.3374108,-71.0718804
16-0034589,20,Wednesday,5,42.282683,-71.098163
16-0034595,20,Wednesday,5,42.32744,-71.13142
16-0034601,21,Wednesday,5,42.345075,-71.076884
16-0034603,21,Wednesday,5,42.3469394,-71.0761022
16-0034605,21,Wednesday,5,43.0834008,-75.8174111
16-0034606,21,Wednesday,5,42.31462505,-71.11628141
16-0034609,21,Wednesday,5,42.306776,-71.103461
16-0034610,21,Wednesday,5,42.316614,-71.103125
16-0034613,21,Wednesday,5,42.390994,-71.002057
16-0034616,21,Wednesday,5,42.292773,-71.121393
16-0034621,22,Wednesday,5,42.3264963,-71.0665839
16-0034623,23,Wednesday,5,42.332001,-71.1120662
16-0034630,23,Wednesday,5,42.329009,-71.086067
16-0034634,0,Thursday,5,42.3533225,-71.0593979
16-0034636,2,Thursday,5,42.32744,-71.13142
16-0034639,2,Thursday,5,42.295386,-71.070547
16-0034640,2,Thursday,5,42.3850251,-71.0146875
16-0034642,2,Thursday,5,42.3318047,-71.0735126
16-0034644,3,Thursday,5,42.326687,-71.071479
16-0034651,5,Thursday,5,42.3832783,-71.0232279
16-0034655,7,Thursday,5,42.327935,-71.104999
16-0034656,7,Thursday,5,42.3587085,-71.067829
16-0034657,7,Thursday,5,42.281487,-71.135585
16-0034660,8,Thursday,5,42.288943,-71.060189
16-0034661,8,Thursday,5,42.3103613,-71.1626429
16-0034663,8,Thursday,5,42.317882,-71.081988
16-0034665,8,Thursday,5,42.318611,-71.056786
16-0034666,8,Thursday,5,42.3360354,-71.1057792
16-0034670,9,Thursday,5,42.3894405,-71.0878051
16-0034671,9,Thursday,5,42.358606,-71.065076
16-0034672,9,Thursday,5,42.3582926,-71.0602525
16-0034673,9,Thursday,5,42.3429019,-71.0574784
16-0034676,9,Thursday,5,42.2925939,-71.0740116
16-0034678,9,Thursday,5,42.331447,-71.109947
16-0034689,10,Thursday,5,42.3346495,-71.0732123
16-0034698,11,Thursday,5,42.3325159,-71.0718736
16-0034699,11,Thursday,5,42.322924,-71.081026
16-0034700,11,Thursday,5,42.3500548,-71.0774775
16-0034705,12,Thursday,5,42.364779,-71.053461
16-0034707,12,Thursday,5,42.3500548,-71.0774775
16-0034708,12,Thursday,5,42.332001,-71.1120662
16-0034709,12,Thursday,5,42.3500548,-71.0774775
16-0034711,12,Thursday,5,41.397606,-96.209458
16-0034722,13,Thursday,5,42.3428628,-71.0969883
16-0034725,13,Thursday,5,42.3350044,-71.0885753
16-0034729,13,Thursday,5,42.345657,-71.072746
16-0034730,13,Thursday,5,42.276639,-71.097568
16-0034731,13,Thursday,5,42.3354147,-71.0875747
16-0034732,14,Thursday,5,42.3319603,-71.1120478
16-0034735,14,Thursday,5,42.3042649,-71.0744953
16-0034741,15,Thursday,5,42.3524074,-71.0585065
16-0034744,15,Thursday,5,42.315513,-71.098269
16-0034749,15,Thursday,5,42.3482674,-71.0974195
16-0034750,15,Thursday,5,42.331381,-71.040414
16-0034751,15,Thursday,5,42.336171,-71.051206
16-0034752,15,Thursday,5,42.237283,-71.1357441
16-0034760,15,Thursday,5,40.56696025,-73.89051241
16-0034761,15,Thursday,5,42.300133,-71.083296
16-0034764,16,Thursday,5,42.34434735,-71.08350217
16-0034769,16,Thursday,5,42.3350044,-71.0885753
16-0034773,17,Thursday,5,42.309415,-71.085298
16-0034775,17,Thursday,5,42.3360354,-71.1057792
16-0034777,17,Thursday,5,42.2861038,-71.0455287
16-0034780,17,Thursday,5,42.3334312,-71.0439392
16-0034782,17,Thursday,5,42.3500548,-71.0774775
16-0034787,17,Thursday,5,42.3604823,-71.0595678
16-0034794,18,Thursday,5,42.33181,-71.104288
16-0034797,18,Thursday,5,42.9908333,-80.2705126
16-0034801,18,Thursday,5,42.3503105,-71.0798846
16-0034803,18,Thursday,5,42.3096875,-71.0517016
16-0034804,18,Thursday,5,42.33362075,-71.07262103
16-0034806,19,Thursday,5,42.3319603,-71.1120478
16-0034813,19,Thursday,5,42.3314206,-71.0750114
16-0034814,19,Thursday,5,42.3248426,-71.0950158
16-0034818,20,Thursday,5,42.2861038,-71.0455287
16-0034822,21,Thursday,5,43.005419,-71.729998
16-0034827,21,Thursday,5,42.2993931,-71.1207247
16-0034831,22,Thursday,5,42.3374108,-71.0718804
16-0034842,23,Thursday,5,42.3360354,-71.1057792
16-0034844,23,Thursday,5,42.3429019,-71.0574784
16-0034845,23,Thursday,5,42.3846242,-71.0063473
16-0034849,0,Friday,5,42.3303329,-71.0611743
16-0034853,0,Friday,5,42.3334134,-71.1543191
16-0034855,0,Friday,5,40.650816,-97.118997
16-0034856,0,Friday,5,42.285362,-71.080399
16-0034858,1,Friday,5,42.3429019,-71.0574784
16-0034863,1,Friday,5,42.3373585,-71.0824184
16-0034868,1,Friday,5,42.288097,-71.077468
16-0034874,2,Friday,5,42.3436733,-71.0652644
16-0034875,2,Friday,5,42.3417436,-71.0906399
16-0034879,3,Friday,5,42.317238,-71.080184
16-0034882,5,Friday,5,42.331381,-71.040414
16-0034888,6,Friday,5,42.2860244,-71.1287296
16-0034889,6,Friday,5,42.2866525,-71.1310063
16-0034891,7,Friday,5,42.2826604,-71.0562273
16-0034892,7,Friday,5,42.2826604,-71.0562273
16-0034893,7,Friday,5,42.2826604,-71.0562273
16-0034894,7,Friday,5,42.37178395,-71.06849231
16-0034895,7,Friday,5,42.2826604,-71.0562273
16-0034896,7,Friday,5,42.2826604,-71.0562273
16-0034900,7,Friday,5,42.317882,-71.081988
16-0034901,8,Friday,5,42.280333,-71.075467
16-0034902,8,Friday,5,42.3334134,-71.1543191
16-0034909,9,Friday,5,42.2826604,-71.0562273
16-0034911,9,Friday,5,42.315564,-71.094553
16-0034917,9,Friday,5,42.3012981,-71.1125139
16-0034918,9,Friday,5,42.362426,-71.0695846
16-0034922,10,Friday,5,42.316359,-71.076847
16-0034927,10,Friday,5,42.2834319,-71.0689393
16-0034928,10,Friday,5,42.2862098,-71.0453276
16-0034932,10,Friday,5,41.397606,-96.209458
16-0034934,10,Friday,5,42.292987,-71.081442
16-0034936,10,Friday,5,42.292285,-71.089608
16-0034940,11,Friday,5,42.285453,-71.094069
16-0034942,11,Friday,5,42.282611,-71.088485
16-0034946,11,Friday,5,42.283222,-71.111499
16-0034947,11,Friday,5,40.90887,-73.062632
16-0034948,11,Friday,5,42.2826604,-71.0562273
16-0034951,11,Friday,5,42.321479,-71.079573
16-0034952,12,Friday,5,42.2514877,-71.1147738
16-0034954,12,Friday,5,42.3535856,-71.0537968
16-0034969,12,Friday,5,42.2826604,-71.0562273
16-0034974,12,Friday,5,42.3500548,-71.0774775
16-0034979,12,Friday,5,42.3561584,-71.0574634
16-0034984,13,Friday,5,42.2792649,-71.1494972
16-0034985,13,Friday,5,42.3058696,-71.0626449
16-0034993,13,Friday,5,42.3468245,-71.0919817
16-0034994,13,Friday,5,42.2826604,-71.0562273
16-0034999,14,Friday,5,42.3500548,-71.0774775
16-0035001,14,Friday,5,42.332001,-71.1120662
16-0035002,14,Friday,5,42.2868833,-71.1300032
16-0035005,14,Friday,5,42.3411099,-71.0873932
16-0035007,14,Friday,5,42.3582926,-71.0602525
16-0035010,15,Friday,5,42.237462,-71.126633
16-0035013,15,Friday,5,42.3348931,-71.0884934
16-0035019,15,Friday,5,42.3604823,-71.0595678
16-0035020,15,Friday,5,42.3372774,-71.0239116
16-0035023,16,Friday,5,42.322458,-71.116825
16-0035026,16,Friday,5,42.2826604,-71.0562273
16-0035027,16,Friday,5,42.2826604,-71.0562273
16-0035029,16,Friday,5,42.319915,-71.087421
16-0035032,17,Friday,5,42.3668394,-71.068088
16-0035034,17,Friday,5,42.334251,-71.050896
16-0035037,18,Friday,5,42.283111,-71.133016
16-0035043,18,Friday,5,42.3271046,-71.0543103
16-0035044,18,Friday,5,42.325743,-71.09461
16-0035045,18,Friday,5,43.107682,-89.365496
16-0035048,18,Friday,5,42.312362,-71.103446
16-0035049,18,Friday,5,42.3350044,-71.0885753
16-0035053,18,Friday,5,42.2723208,-71.0869953
16-0035056,18,Friday,5,42.283111,-71.133016
16-0035073,20,Friday,5,41.397606,-96.209458
16-0035077,21,Friday,5,42.3866011,-71.0066038
16-0035079,21,Friday,5,42.319258,-71.081432
16-0035082,21,Friday,5,42.307999,-71.06938
16-0035083,21,Friday,5,42.332001,-71.1120662
16-0035085,21,Friday,5,42.344045,-71.066254
16-0035091,22,Friday,5,42.312344,-71.099303
16-0035092,22,Friday,5,42.3470278,-71.0922309
16-0035102,22,Friday,5,42.316314,-71.082652
16-0035109,23,Friday,5,42.3287665,-71.084102
16-0035111,0,Saturday,5,42.320631,-71.075005
16-0035112,0,Saturday,5,42.28564215,-71.15323153
16-0035113,0,Saturday,5,42.34855,-71.0755607
16-0035118,0,Saturday,5,42.3416526,-71.0572844
16-0035120,1,Saturday,5,42.3786275,-71.0254438
16-0035121,1,Saturday,5,42.3582926,-71.0602525
16-0035128,1,Saturday,5,42.344337,-71.088088
16-0035130,2,Saturday,5,42.35484015,-71.05886273
16-0035133,2,Saturday,5,42.35355925,-71.05883334
16-0035138,3,Saturday,5,42.3582926,-71.0602525
16-0035141,4,Saturday,5,42.3482674,-71.0974195
16-0035150,5,Saturday,5,42.3523066,-71.0807705
16-0035153,6,Saturday,5,42.2826604,-71.0562273
16-0035154,6,Saturday,5,42.2826604,-71.0562273
16-0035155,6,Saturday,5,42.2826604,-71.0562273
16-0035156,6,Saturday,5,42.2826604,-71.0562273
16-0035157,6,Saturday,5,42.2826604,-71.0562273
16-0035162,8,Saturday,5,42.283222,-71.111499
16-0035163,8,Saturday,5,42.2912093,-71.1244966
16-0035165,8,Saturday,5,42.2723208,-71.0869953
16-0035166,8,Saturday,5,42.316214,-71.111083
16-0035168,8,Saturday,5,42.330527,-71.080332
16-0035171,9,Saturday,5,42.283302,-71.074332
16-0035173,9,Saturday,5,40.5665961,-73.8883431
16-0035177,9,Saturday,5,42.3280082,-71.0829258
16-0035178,9,Saturday,5,42.2862098,-71.0453276
16-0035179,9,Saturday,5,42.2834319,-71.0689393
16-0035181,9,Saturday,5,41.397606,-96.209458
16-0035183,9,Saturday,5,42.292987,-71.081442
16-0035184,9,Saturday,5,42.292285,-71.089608
16-0035188,10,Saturday,5,42.3440103,-71.0901672
16-0035189,10,Saturday,5,42.285453,-71.094069
16-0035190,10,Saturday,5,42.282611,-71.088485
16-0035191,10,Saturday,5,42.403803,-71.007998
16-0035193,10,Saturday,5,42.2826604,-71.0562273
16-0035194,10,Saturday,5,42.3287665,-71.084102
16-0035197,10,Saturday,5,42.289754,-71.084039
16-0035198,10,Saturday,5,42.3535856,-71.0537968
16-0035203,11,Saturday,5,42.319269,-71.067852
16-0035205,11,Saturday,5,42.349307,-71.043261
16-0035215,12,Saturday,5,42.285244,-71.08057
16-0035218,12,Saturday,5,42.2792649,-71.1494972
16-0035221,12,Saturday,5,42.2973206,-71.0619949
16-0035226,13,Saturday,5,42.291574,-71.073502
16-0035227,13,Saturday,5,42.3603093,-71.0640578
16-0035241,14,Saturday,5,42.3511204,-71.0868025
16-0035244,15,Saturday,5,42.3292871,-71.0529096
16-0035245,15,Saturday,5,42.364779,-71.053461
16-0035246,15,Saturday,5,42.3467181,-71.0609504
16-0035247,15,Saturday,5,42.288288,-71.059768
16-0035252,15,Saturday,5,42.9908333,-80.2705126
16-0035257,16,Saturday,5,42.2826604,-71.0562273
16-0035258,16,Saturday,5,42.2826604,-71.0562273
16-0035259,16,Saturday,5,42.2485507,-71.1269559
16-0035260,16,Saturday,5,42.292987,-71.081442
16-0035262,16,Saturday,5,42.3376838,-71.1045659
16-0035266,16,Saturday,5,43.2494702,-89.6749947
16-0035268,17,Saturday,5,42.3334312,-71.0439392
16-0035269,17,Saturday,5,42.3587798,-71.0711332
16-0035270,17,Saturday,5,42.775015,-70.882448
16-0035274,17,Saturday,5,42.9908333,-80.2705126
16-0035278,17,Saturday,5,42.2983093,-71.1310858
16-0035280,18,Saturday,5,42.3582926,-71.0602525
16-0035281,18,Saturday,5,42.3357813,-71.0999755
16-0035283,18,Saturday,5,42.359902,-71.063123
16-0035288,18,Saturday,5,42.3042649,-71.0744953
16-0035291,19,Saturday,5,42.2723208,-71.0869953
16-0035304,19,Saturday,5,42.016991,-70.846379
16-0035305,19,Saturday,5,42.321479,-71.079573
16-0035312,20,Saturday,5,42.252038,-71.132258
16-0035319,20,Saturday,5,42.3003827,-71.0624746
16-0035321,20,Saturday,5,42.27583,-71.089864
16-0035322,21,Saturday,5,42.269694,-71.117361
16-0035326,21,Saturday,5,42.3443563,-71.1012841
16-0035330,21,Saturday,5,42.292018,-71.120122
16-0035332,21,Saturday,5,42.34855,-71.0755607
16-0035333,21,Saturday,5,42.3327877,-71.0830488
16-0035334,21,Saturday,5,42.287907,-71.077896
16-0035335,22,Saturday,5,42.277008,-71.086223
16-0035340,22,Saturday,5,42.3294969,-71.0841326
16-0035351,23,Saturday,5,42.289754,-71.084039
16-0035352,23,Saturday,5,42.270045,-71.099826
16-0035354,0,Sunday,5,42.905362,-71.682399
16-0035357,0,Sunday,5,42.3374108,-71.0718804
16-0035360,0,Sunday,5,42.3334134,-71.1543191
16-0035361,0,Sunday,5,42.343304,-71.080976
16-0035362,0,Sunday,5,42.27583,-71.089864
16-0035364,1,Sunday,5,42.3832783,-71.0232279
16-0035366,1,Sunday,5,42.26693,-71.106458
16-0035367,1,Sunday,5,42.320846,-71.069346
16-0035369,2,Sunday,5,42.320152,-71.084435
16-0035370,2,Sunday,5,42.284777,-71.094318
16-0035372,2,Sunday,5,42.344198,-71.068618
16-0035373,2,Sunday,5,42.3318047,-71.0735126
16-0035374,2,Sunday,5,42.3376838,-71.1045659
16-0035375,3,Sunday,5,42.317372,-71.077318
16-0035376,3,Sunday,5,42.317647,-71.092531
16-0035380,3,Sunday,5,42.354961,-71.061446
16-0035383,4,Sunday,5,42.342979,-71.082522
16-0035384,4,Sunday,5,42.276639,-71.097568
16-0035387,5,Sunday,5,42.34855,-71.0755607
16-0035389,6,Sunday,5,42.3503105,-71.0798846
16-0035390,6,Sunday,5,42.3210351,-71.1167961
16-0035394,7,Sunday,5,42.3042649,-71.0744953
16-0035399,7,Sunday,5,42.342979,-71.082522
16-0035402,8,Sunday,5,42.3346495,-71.0732123
16-0035405,8,Sunday,5,42.3480222,-71.0784264
16-0035408,8,Sunday,5,42.288244,-71.0836
16-0035413,9,Sunday,5,42.281955,-71.079129
16-0035414,9,Sunday,5,42.311938,-71.103821
16-0035415,9,Sunday,5,42.3012981,-71.1125139
16-0035417,9,Sunday,5,42.3199571,-71.1117076
16-0035418,9,Sunday,5,42.307081,-71.110411
16-0035427,10,Sunday,5,42.3604823,-71.0595678
16-0035428,10,Sunday,5,42.285152,-71.090011
16-0035431,10,Sunday,5,42.292987,-71.081442
16-0035432,10,Sunday,5,42.315513,-71.098269
16-0035433,10,Sunday,5,42.3350044,-71.0885753
16-0035434,10,Sunday,5,42.335503,-71.097175
16-0035435,10,Sunday,5,42.3319603,-71.1120478
16-0035439,10,Sunday,5,42.693283,-71.153214
16-0035442,10,Sunday,5,42.3352461,-71.0816562
16-0035447,11,Sunday,5,42.292987,-71.081442
16-0035449,11,Sunday,5,42.362426,-71.0695846
16-0035452,11,Sunday,5,42.3604823,-71.0595678
16-0035453,11,Sunday,5,42.3428628,-71.0969883
16-0035455,11,Sunday,5,42.3546476,-71.0720688
16-0035460,12,Sunday,5,42.3501019,-71.0596026
16-0035461,12,Sunday,5,42.3042649,-71.0744953
16-0035462,12,Sunday,5,42.251099,-71.133248
16-0035465,12,Sunday,5,42.3552511,-71.0630556
16-0035468,13,Sunday,5,42.3694004,-71.0392245
16-0035469,13,Sunday,5,42.351771,-71.070969
16-0035472,13,Sunday,5,42.275455,-71.100465
16-0035478,13,Sunday,5,42.388055,-71.005614
16-0035484,13,Sunday,5,42.3770145,-71.0305118
16-0035486,14,Sunday,5,42.3523066,-71.0807705
16-0035490,14,Sunday,5,42.325703,-71.085315
16-0035491,14,Sunday,5,42.335503,-71.097175
16-0035497,14,Sunday,5,42.32934435,-71.05222258
16-0035508,15,Sunday,5,42.3623973,-71.0643102
16-0035511,16,Sunday,5,42.315513,-71.098269
16-0035513,16,Sunday,5,42.316214,-71.111083
16-0035514,16,Sunday,5,42.3059692,-71.1099774
16-0035519,16,Sunday,5,42.3604823,-71.0595678
16-0035521,17,Sunday,5,42.316216,-71.095469
16-0035523,17,Sunday,5,42.3199571,-71.1117076
16-0035526,17,Sunday,5,42.3604823,-71.0595678
16-0035529,17,Sunday,5,42.3535856,-71.0537968
16-0035530,17,Sunday,5,42.9908333,-80.2705126
16-0035531,17,Sunday,5,42.36515975,-71.06885664
16-0035533,18,Sunday,5,42.36515975,-71.06885664
16-0035534,18,Sunday,5,42.3604823,-71.0595678
16-0035538,18,Sunday,5,42.325743,-71.09461
16-0035541,19,Sunday,5,42.3158007,-71.0637125
16-0035542,19,Sunday,5,42.9908333,-80.2705126
16-0035544,19,Sunday,5,42.3041486,-71.11798018
16-0035545,19,Sunday,5,42.3846242,-71.0063473
16-0035546,19,Sunday,5,42.3041486,-71.11798018
16-0035547,19,Sunday,5,42.3078684,-71.1006614
16-0035548,19,Sunday,5,42.3467181,-71.0609504
16-0035549,19,Sunday,5,42.3429019,-71.0574784
16-0035552,19,Sunday,5,42.292285,-71.089608
16-0035554,20,Sunday,5,42.342979,-71.082522
16-0035556,20,Sunday,5,42.3158007,-71.0637125
16-0035557,20,Sunday,5,42.336831,-71.075125
16-0035559,20,Sunday,5,42.3429019,-71.0574784
16-0035561,20,Sunday,5,42.311856,-71.111399
16-0035562,20,Sunday,5,42.3414187,-71.0790063
16-0035564,21,Sunday,5,42.3280082,-71.0829258
16-0035566,21,Sunday,5,42.9908333,-80.2705126
16-0035569,21,Sunday,5,42.332001,-71.1120662
16-0035570,21,Sunday,5,42.403803,-71.007998
16-0058236,3,Saturday,8,42.32941,-71.11752
16-0058240,3,Saturday,8,42.3456805,-71.0627115
16-0058242,4,Saturday,8,42.3498901,-71.0477206
16-0058248,5,Saturday,8,42.335503,-71.097175
16-0058249,5,Saturday,8,42.288629,-71.077269
16-0058250,5,Saturday,8,42.32744,-71.13142
16-0058252,6,Saturday,8,42.379305,-71.035341
16-0058253,6,Saturday,8,42.3334312,-71.0494949
16-0058269,9,Saturday,8,42.27583,-71.089864
16-0058270,9,Saturday,8,42.3668584,-71.0308332
16-0058274,10,Saturday,8,42.392714,-71.004695
16-0058276,10,Saturday,8,40.864738,-73.031541
16-0058278,10,Saturday,8,42.3348931,-71.0884934
16-0058279,10,Saturday,8,40.857366,-73.090342
16-0058280,10,Saturday,8,42.285324,-71.057763
16-0058282,11,Saturday,8,42.3310839,-71.0762093
16-0058286,11,Saturday,8,42.3437095,-71.0579603
16-0058289,11,Saturday,8,42.3502312,-71.0424995
16-0058290,11,Saturday,8,42.3437095,-71.0579603
16-0058292,11,Saturday,8,42.2406196,-71.1242638
16-0058293,11,Saturday,8,42.3350044,-71.0885753
16-0058296,11,Saturday,8,42.3170628,-71.06521
16-0058300,12,Saturday,8,42.3303329,-71.0611743
16-0058302,12,Saturday,8,42.3008915,-71.0496589
16-0058304,12,Saturday,8,42.3350044,-71.0885753
16-0058305,12,Saturday,8,42.3587085,-71.067829
16-0058307,12,Saturday,8,42.34052,-71.078074
16-0058309,12,Saturday,8,42.2866525,-71.1310063
16-0058313,13,Saturday,8,42.3588276,-71.0572601
16-0058317,13,Saturday,8,42.3350044,-71.0885753
16-0058319,13,Saturday,8,42.345086,-71.0843922
16-0058320,13,Saturday,8,42.3361685,-71.0995274
16-0058323,13,Saturday,8,42.3348931,-71.0884934
16-0058325,13,Saturday,8,42.317196,-71.0649343
16-0058326,14,Saturday,8,42.3334312,-71.0439392
16-0058331,14,Saturday,8,42.3694004,-71.0392245
16-0058332,14,Saturday,8,41.397606,-96.209458
16-0058335,14,Saturday,8,42.276836,-71.118422
16-0058346,14,Saturday,8,42.2924953,-71.0936594
16-0058349,15,Saturday,8,42.3612244,-71.05161734
16-0058350,15,Saturday,8,42.3770145,-71.0305118
16-0058357,15,Saturday,8,42.3698565,-71.0726158
16-0058359,15,Saturday,8,42.373003,-71.041188
16-0058362,15,Saturday,8,42.3248426,-71.0950158
16-0058364,15,Saturday,8,42.3334312,-71.0494949
16-0058365,15,Saturday,8,42.3482674,-71.0974195
